claim_ref,policy_no,loss_date,report_date,status,peril_code,region,paid_gbp,outstanding_gbp,incurred_gbp
BRD-2025M11-032238,POL-5519399,2025-07-11,2025-07-25,Open,WS,Midlands,1579.32,864.38,2443.70
BRD-2025M11-032239,POL-7906939,2025-06-05,2025-06-13,Closed,FI,London,2066.56,0.00,2066.56
BRD-2025M11-032240,POL-7278369,2025-11-08,2025-11-13,Open,FI,Midlands,48.41,32.69,81.10
BRD-2025M11-032241,POL-1124335,2024-05-21,2024-05-22,Open,AD,South,-70.19,0.00,-70.19
BRD-2025M11-032242,POL-4171264,2024-12-20,2024-12-22,ClosedWithoutPayment,AD,South,0.00,0.00,0.00
BRD-2025M11-032243,POL-8626689,2025-03-20,2025-03-23,ClosedWithoutPayment,AD,London,0.00,0.00,0.00
BRD-2025M11-032244,POL-4671467,2025-04-11,2025-04-15,Reopened,TPPD,Scotland,379.70,2796.92,3176.62
BRD-2025M11-032245,POL-3150669,2025-10-23,2025-10-24,Closed,AD,North,1447.09,0.00,1447.09
BRD-2025M11-032246,POL-2691276,2025-09-16,2025-09-29,Closed,TPPD,North,11554.73,0.00,11554.73
BRD-2025M11-032247,POL-8028509,2025-04-22,2025-04-25,Closed,TPPD,South,1286.59,0.00,1286.59
BRD-2025M11-032248,POL-9425665,2025-06-03,2025-06-09,Open,TPPD,London,155.35,258.25,413.60
BRD-2025M11-032249,POL-8762067,2024-08-18,2024-08-18,Closed,WS,Midlands,20521.48,0.00,20521.48
BRD-2025M11-032250,POL-9816764,2025-08-20,2025-08-20,Closed,AD,Midlands,525.25,0.00,525.25
BRD-2025M11-032251,POL-3549355,2024-07-16,2024-07-26,Closed,TH,London,1034.35,0.00,1034.35
BRD-2025M11-032252,POL-4819391,2025-08-01,2025-09-06,Closed,TPPD,Midlands,3252.81,0.00,3252.81
BRD-2025M11-032253,POL-8029498,2024-11-22,2024-12-27,Open,TPPD,London,470.71,445.12,915.83
BRD-2025M11-032254,POL-7830166,2025-06-14,2025-06-23,Closed,AD,North,6413.61,0.00,6413.61
BRD-2025M11-032255,POL-8017507,2025-02-05,2025-02-20,Closed,AD,Midlands,3179.26,0.00,3179.26
BRD-2025M11-032256,POL-8153112,2025-03-25,2025-03-25,Closed,WS,Scotland,1197.36,0.00,1197.36
BRD-2025M11-032257,POL-2400223,2025-03-15,2025-03-18,Open,TPPD,South,2026.22,1283.45,3309.67
BRD-2025M11-032258,POL-7327124,2025-07-04,2025-07-12,Closed,TH,North,1166.55,0.00,1166.55
BRD-2025M11-032259,POL-1141394,2024-10-28,2024-11-04,Open,TPBI,Midlands,623.89,1831.48,2455.37
BRD-2025M11-032260,POL-8769464,2025-02-11,2025-03-01,ClosedWithoutPayment,AD,North,0.00,0.00,0.00
BRD-2025M11-032261,POL-9424530,2025-07-08,2025-07-16,Closed,AD,Midlands,5903.75,0.00,5903.75
BRD-2025M11-032262,POL-8560038,2025-09-04,2025-09-04,Closed,TPPD,South,2798.06,0.00,2798.06
BRD-2025M11-032263,POL-2075552,2025-08-23,2025-08-23,Closed,AD,Scotland,3539.13,0.00,3539.13
BRD-2025M11-032264,POL-2898345,2025-02-16,2025-03-15,Closed,WS,London,314.00,0.00,314.00
BRD-2025M11-032265,POL-1666442,2024-09-30,2024-10-13,ClosedWithoutPayment,WS,London,0.00,0.00,0.00
BRD-2025M11-032266,POL-9657667,2025-08-17,2025-08-28,Open,TH,London,14912.31,6640.34,21552.65
BRD-2025M11-032267,POL-8466647,2025-07-05,2025-07-06,Closed,TPPD,London,1943.73,0.00,1943.73
BRD-2025M11-032268,POL-2373534,2025-03-24,2025-03-24,Closed,TPPD,South,479.00,0.00,479.00
BRD-2025M11-032269,POL-6584401,2025-04-27,2025-05-02,Open,FI,South,1150.00,1370.01,2520.01
BRD-2025M11-032270,POL-7044028,2024-07-28,2024-08-02,Open,AD,Midlands,968.99,512.28,1481.27
BRD-2025M11-032271,POL-8003948,2025-09-09,2025-09-10,Open,TPPD,North,866.19,1884.57,2750.76
BRD-2025M11-032272,POL-6295913,2025-11-04,2025-11-05,Open,AD,South,103.04,156.89,259.93
BRD-2025M11-032273,POL-9168670,2024-08-19,2024-09-06,Closed,TPPD,London,814.79,0.00,814.79
BRD-2025M11-032274,POL-4871310,2025-08-25,2025-09-13,Closed,WS,South,10717.90,0.00,10717.90
BRD-2025M11-032275,POL-4435469,2025-03-01,2025-03-17,Open,WS,North,652.04,1712.89,2364.93
BRD-2025M11-032276,POL-1189013,2025-07-11,2025-07-16,Open,TH,London,1754.21,872.36,2626.57
BRD-2025M11-032277,POL-8081127,2025-03-16,2025-04-01,Closed,TH,South,1499.25,0.00,1499.25
BRD-2025M11-032278,POL-7195619,2025-04-30,2025-05-02,Open,TPPD,North,4503.41,5175.14,9678.55
BRD-2025M11-032279,POL-2023251,2025-06-09,2025-06-26,Closed,AD,South,1290.84,0.00,1290.84
BRD-2025M11-032280,POL-5317774,2025-01-07,2025-01-14,Open,TH,North,916.71,5331.92,6248.63
BRD-2025M11-032281,POL-5628983,2025-02-16,2025-02-24,Open,WS,London,2621.27,5126.50,7747.77
BRD-2025M11-032282,POL-8219540,2025-06-11,2025-06-27,Closed,FI,South,16361.15,0.00,16361.15
BRD-2025M11-032283,POL-4409532,2025-10-22,2025-11-30,Open,AD,South,524.75,4140.11,4664.86
BRD-2025M11-032284,POL-7641580,2025-05-05,2025-05-20,Closed,TPPD,London,312.60,0.00,312.60
BRD-2025M11-032285,POL-5674265,2025-01-24,2025-02-10,Closed,TH,South,669.24,0.00,669.24
BRD-2025M11-032286,POL-9754250,2025-10-16,2025-10-22,Open,TPPD,London,2423.79,2222.58,4646.37
BRD-2025M11-032287,POL-4084996,2025-09-27,2025-10-17,Open,AD,South,161.72,2827.42,2989.14
BRD-2025M11-032288,POL-4227412,2025-08-31,2025-09-16,Closed,TH,South,114.75,0.00,114.75
BRD-2025M11-032289,POL-7646959,2025-11-25,2025-11-30,ClosedWithoutPayment,TH,London,0.00,0.00,0.00
BRD-2025M11-032290,POL-8398025,2025-07-28,2025-08-29,Closed,AD,North,2584.53,0.00,2584.53
BRD-2025M11-032291,POL-7134411,2025-01-04,2025-01-08,Closed,TH,North,957.47,0.00,957.47
BRD-2025M11-032292,POL-3881257,2024-09-08,2024-10-08,Closed,AD,North,1034.83,0.00,1034.83
BRD-2025M11-032293,POL-1622865,2025-03-10,2025-03-29,Reopened,TPPD,Midlands,850.21,3723.76,4573.97
BRD-2025M11-032294,POL-5306209,2025-03-09,2025-03-17,Closed,TH,Scotland,881.39,0.00,881.39
BRD-2025M11-032295,POL-8408512,2024-11-09,2024-11-18,Reopened,WS,Scotland,75.35,1353.75,1429.10
BRD-2025M11-032296,POL-8017173,2025-04-24,2025-05-06,ClosedWithoutPayment,TH,North,0.00,0.00,0.00
BRD-2025M11-032297,POL-6884198,2024-07-26,2024-07-30,Open,AD,Scotland,1129.72,907.81,2037.53
BRD-2025M11-032298,POL-7214752,2025-10-13,2025-10-17,Closed,AD,North,1307.99,0.00,1307.99
BRD-2025M11-032299,POL-7278760,2025-03-25,2025-04-19,Closed,TH,North,5165.94,0.00,5165.94
BRD-2025M11-032300,POL-8583934,2025-05-01,2025-05-03,ClosedWithoutPayment,TH,Midlands,0.00,0.00,0.00
BRD-2025M11-032301,POL-1426945,2025-06-10,2025-07-11,Open,AD,South,586.03,4272.06,4858.09
BRD-2025M11-032302,POL-1663036,2025-06-01,2025-06-06,Closed,AD,London,503.28,0.00,503.28
BRD-2025M11-032303,POL-3097739,2025-03-15,2025-03-31,Closed,WS,London,1425.35,0.00,1425.35
BRD-2025M11-032304,POL-2734975,2025-04-14,2025-04-16,Open,FI,Scotland,256.35,759.64,1015.99
BRD-2025M11-032305,POL-7529383,2025-01-13,2025-01-24,Open,TPPD,North,1074.96,6151.91,7226.87
BRD-2025M11-032306,POL-4062228,2024-12-13,2025-02-07,Closed,AD,Midlands,2441.34,0.00,2441.34
BRD-2025M11-032307,POL-6601014,2025-09-25,2025-10-06,Closed,FI,South,1682.38,0.00,1682.38
BRD-2025M11-032308,POL-4819846,2025-04-28,2025-05-30,Closed,TPPD,South,5891.66,0.00,5891.66
BRD-2025M11-032309,POL-4062436,2025-05-20,2025-06-01,Closed,AD,Midlands,1240.55,0.00,1240.55
BRD-2025M11-032310,POL-4856619,2025-11-09,2025-11-23,ClosedWithoutPayment,TH,Scotland,0.00,0.00,0.00
BRD-2025M11-032311,POL-9139658,2025-07-02,2025-07-09,Closed,TPPD,Midlands,206.08,0.00,206.08
BRD-2025M11-032312,POL-4904537,2025-01-31,2025-01-31,ClosedWithoutPayment,AD,South,0.00,0.00,0.00
BRD-2025M11-032313,POL-4661012,2025-01-14,2025-02-06,Closed,TH,Scotland,2947.84,0.00,2947.84
BRD-2025M11-032314,POL-1271386,2025-03-15,2025-03-15,Open,AD,Scotland,1430.57,1786.31,3216.88
BRD-2025M11-032315,POL-5138288,2025-10-07,2025-10-14,Reopened,TH,North,212.81,1309.09,1521.90
BRD-2025M11-032316,POL-9560726,2025-07-07,2025-07-17,Closed,TPBI,North,918.66,0.00,918.66
BRD-2025M11-032317,POL-2636736,2025-04-28,2025-05-04,Closed,TPPD,Scotland,1545.32,0.00,1545.32
BRD-2025M11-032318,POL-8492268,2025-08-14,2025-08-26,Open,AD,South,377.60,359.30,736.90
BRD-2025M11-032319,POL-6775547,2025-03-19,2025-03-31,Closed,TPPD,South,826.74,0.00,826.74
BRD-2025M11-032320,POL-5808452,2024-03-22,2024-03-23,Open,TH,London,659.33,6081.77,6741.10
BRD-2025M11-032321,POL-6567266,2025-06-20,2025-06-25,Closed,WS,South,1690.03,0.00,1690.03
BRD-2025M11-032322,POL-5955711,2024-12-23,2024-12-24,Open,AD,London,1768.73,5517.93,7286.66
BRD-2025M11-032323,POL-3102661,2025-09-03,2025-09-07,Open,TPPD,South,106.25,727.03,833.28
BRD-2025M11-032324,POL-5624013,2025-06-20,2025-06-25,ClosedWithoutPayment,WS,Scotland,0.00,0.00,0.00
BRD-2025M11-032325,POL-2820222,2025-07-19,2025-07-26,Closed,AD,North,1741.82,0.00,1741.82
BRD-2025M11-032326,POL-8488205,2025-04-24,2025-05-12,Open,TPPD,Midlands,1582.46,1667.94,3250.40
BRD-2025M11-032327,POL-3632401,2025-09-13,2025-09-17,Open,TPPD,Midlands,108.58,173.51,282.09
BRD-2025M11-032328,POL-5573332,2025-08-17,2025-08-22,Closed,TH,Scotland,1148.58,0.00,1148.58
BRD-2025M11-032329,POL-3679245,2025-04-05,2025-04-09,Closed,TPBI,South,7948.29,0.00,7948.29
BRD-2025M11-032330,POL-8548485,2025-10-07,2025-10-08,Open,AD,South,1696.39,728.23,2424.62
BRD-2025M11-032331,POL-6537580,2025-05-31,2025-06-08,Closed,TPPD,London,1433.33,0.00,1433.33
BRD-2025M11-032332,POL-3825726,2024-12-06,2024-12-28,Closed,AD,Scotland,420.72,0.00,420.72
BRD-2025M11-032333,POL-3630676,2025-03-08,2025-03-11,ClosedWithoutPayment,AD,Midlands,0.00,0.00,0.00
BRD-2025M11-032334,POL-3404706,2025-03-07,2025-03-24,Open,TH,Midlands,171.99,929.54,1101.53
BRD-2025M11-032335,POL-2225524,2025-07-07,2025-07-26,Closed,WS,London,410.22,0.00,410.22
BRD-2025M11-032336,POL-7317087,2025-08-25,2025-09-01,Closed,AD,Midlands,2285.99,0.00,2285.99
BRD-2025M11-032337,POL-7108200,2025-10-20,2025-10-24,Closed,TH,North,523.69,0.00,523.69
BRD-2025M11-032338,POL-8818954,2025-11-14,2025-11-21,Open,WS,South,175.01,3572.61,3747.62
BRD-2025M11-032339,POL-2132045,2025-02-18,2025-03-10,Closed,TPPD,South,281.37,0.00,281.37
BRD-2025M11-032340,POL-8690888,2025-06-14,2025-06-29,Closed,TH,Midlands,2648.76,0.00,2648.76
BRD-2025M11-032341,POL-8658110,2025-06-22,2025-06-25,ClosedWithoutPayment,AD,London,0.00,0.00,0.00
BRD-2025M11-032342,POL-8501901,2025-11-20,2025-11-25,Closed,AD,Midlands,633.56,0.00,633.56
BRD-2025M11-032343,POL-2212255,2025-10-31,2025-10-31,Closed,WS,London,836.59,0.00,836.59
BRD-2025M11-032344,POL-1188894,2024-11-07,2024-12-22,Open,AD,London,1233.96,1534.45,2768.41
BRD-2025M11-032345,POL-3211744,2025-09-27,2025-10-14,ClosedWithoutPayment,TPPD,Scotland,0.00,0.00,0.00
BRD-2025M11-032346,POL-7370654,2025-07-29,2025-08-08,Closed,AD,London,639.47,0.00,639.47
BRD-2025M11-032347,POL-9410310,2025-05-10,2025-05-16,Closed,AD,Scotland,1016.55,0.00,1016.55
BRD-2025M11-032348,POL-4432046,2025-07-14,2025-07-17,Closed,TPPD,Midlands,3860.00,0.00,3860.00
BRD-2025M11-032349,POL-5593907,2025-08-19,2025-08-24,Open,AD,South,1784.43,1239.47,3023.90
BRD-2025M11-032350,POL-8372170,2025-01-22,2025-01-22,Open,TPBI,Scotland,290.34,877.50,1167.84
BRD-2025M11-032351,POL-5941653,2024-11-03,2024-11-10,Closed,TPPD,Midlands,1951.05,0.00,1951.05
BRD-2025M11-032352,POL-6236628,2025-10-24,2025-11-11,Closed,TH,North,549.15,0.00,549.15
BRD-2025M11-032353,POL-2330886,2025-06-25,2025-07-09,ClosedWithoutPayment,AD,London,0.00,0.00,0.00
BRD-2025M11-032354,POL-3694163,2024-10-20,2024-10-29,Reopened,AD,North,432.41,815.21,1247.62
BRD-2025M11-032355,POL-9735233,2025-09-04,2025-09-14,Closed,AD,London,639.09,0.00,639.09
BRD-2025M11-032356,POL-9847126,2025-09-30,2025-10-12,Open,AD,London,462.95,286.88,749.83
BRD-2025M11-032357,POL-4543392,2025-04-28,2025-05-11,Open,TPPD,London,328.20,182.42,510.62
BRD-2025M11-032358,POL-2696137,2025-10-27,2025-11-02,Reopened,FI,South,675.56,1903.07,2578.63
BRD-2025M11-032359,POL-8059241,2025-04-08,2025-04-12,Closed,AD,Midlands,6709.32,0.00,6709.32
BRD-2025M11-032360,POL-6450940,2025-08-18,2025-08-27,Open,TH,North,76.39,1256.76,1333.15
BRD-2025M11-032361,POL-3816454,2025-04-14,2025-05-21,Open,TPBI,London,8.78,345.77,354.55
BRD-2025M11-032362,POL-3578681,2025-11-09,2025-11-30,Closed,AD,London,440.49,0.00,440.49
BRD-2025M11-032363,POL-4269715,2025-09-25,2025-09-30,Open,TPPD,London,555.86,635.25,1191.11
BRD-2025M11-032364,POL-8963482,2024-12-27,2025-01-09,Reopened,WS,South,483.56,4999.87,5483.43
BRD-2025M11-032365,POL-3585235,2024-07-16,2024-07-22,Open,WS,South,1222.27,582.42,1804.69
BRD-2025M11-032366,POL-6752916,2025-10-29,2025-10-29,Closed,WS,South,1210.99,0.00,1210.99
BRD-2025M11-032367,POL-5803135,2024-12-09,2024-12-11,Closed,TPPD,North,6437.23,0.00,6437.23
BRD-2025M11-032368,POL-5147598,2024-12-06,2024-12-12,Closed,AD,South,4403.01,0.00,4403.01
BRD-2025M11-032369,POL-7537244,2025-11-25,2025-11-26,Open,FI,London,1122.99,1113.18,2236.17
BRD-2025M11-032370,POL-2541333,2024-07-30,2024-08-07,Open,WS,Midlands,510.78,479.75,990.53
BRD-2025M11-032371,POL-3171044,2025-11-13,2025-11-19,Closed,TPPD,South,1105.68,0.00,1105.68
BRD-2025M11-032372,POL-2107811,2025-07-20,2025-08-05,Closed,TPPD,London,1744.12,0.00,1744.12
BRD-2025M11-032373,POL-9263648,2025-06-04,2025-06-06,Closed,AD,North,354.55,0.00,354.55
BRD-2025M11-032374,POL-4710474,2025-08-26,2025-08-30,Closed,AD,Scotland,2204.99,0.00,2204.99
BRD-2025M11-032375,POL-3366132,2025-06-13,2025-07-02,Closed,AD,South,1661.91,0.00,1661.91
BRD-2025M11-032376,POL-6845512,2025-06-21,2025-07-13,Closed,AD,South,1233.71,0.00,1233.71
BRD-2025M11-032377,POL-9076795,2025-03-20,2025-03-21,Closed,TH,London,3395.40,0.00,3395.40
BRD-2025M11-032378,POL-9546075,2025-04-19,2025-04-20,Reopened,TPBI,North,2291.24,2598.56,4889.80
BRD-2025M11-032379,POL-1146230,2025-05-21,2025-05-22,Closed,AD,North,1861.49,0.00,1861.49
BRD-2025M11-032380,POL-4370066,2025-11-19,2025-11-30,Open,WS,Midlands,597.07,690.54,1287.61
BRD-2025M11-032381,POL-5748797,2025-03-07,2025-03-21,Closed,TPPD,London,438.16,0.00,438.16
BRD-2025M11-032382,POL-7167073,2025-09-17,2025-09-30,Reopened,TPPD,London,263.29,249.03,512.32
BRD-2025M11-032383,POL-1805030,2025-06-22,2025-06-26,Closed,AD,London,3505.71,0.00,3505.71
BRD-2025M11-032384,POL-3969991,2025-04-30,2025-05-02,Open,FI,Midlands,2194.89,3869.10,6063.99
BRD-2025M11-032385,POL-2308162,2025-10-21,2025-10-21,Closed,TH,South,5561.18,0.00,5561.18
BRD-2025M11-032386,POL-2698286,2024-10-07,2024-10-27,Closed,AD,London,225.06,0.00,225.06
BRD-2025M11-032387,POL-3595832,2025-02-03,2025-03-03,Closed,TPBI,Scotland,2219.58,0.00,2219.58
BRD-2025M11-032388,POL-5823328,2025-06-23,2025-06-23,Open,AD,South,1.99,403.13,405.12
BRD-2025M11-032389,POL-7430727,2025-08-28,2025-08-31,Closed,AD,London,3738.89,0.00,3738.89
BRD-2025M11-032390,POL-5638079,2025-10-20,2025-10-24,Open,AD,South,-40.58,0.00,-40.58
BRD-2025M11-032391,POL-7476826,2025-07-29,2025-07-29,Closed,TH,Midlands,3011.53,0.00,3011.53
BRD-2025M11-032392,POL-5368975,2024-06-12,2024-06-21,Closed,TPBI,London,2254.66,0.00,2254.66
BRD-2025M11-032393,POL-6408034,2025-05-04,2025-05-19,ClosedWithoutPayment,AD,South,0.00,0.00,0.00
BRD-2025M11-032394,POL-4098657,2025-07-09,2025-07-10,Closed,FI,South,3116.69,0.00,3116.69
BRD-2025M11-032395,POL-6285947,2024-07-06,2024-07-20,Closed,AD,Scotland,32857.84,0.00,32857.84
BRD-2025M11-032397,POL-7946338,2025-04-25,2025-05-03,Open,WS,Midlands,721.78,5226.40,5948.18
BRD-2025M11-032398,POL-9982779,2025-10-06,2025-10-20,Open,WS,Scotland,345.86,1023.30,1369.16
BRD-2025M11-032399,POL-5213385,2025-05-05,2025-05-23,Open,TH,London,277.31,2344.64,2621.95
BRD-2025M11-032400,POL-4264195,2025-07-23,2025-07-31,Closed,AD,North,1065.76,0.00,1065.76
BRD-2025M11-032401,POL-8554423,2024-05-14,2024-05-17,Closed,TPPD,London,1228.46,0.00,1228.46
BRD-2025M11-032402,POL-9434649,2024-09-13,2024-09-15,Closed,AD,London,4434.06,0.00,4434.06
BRD-2025M11-032403,POL-7634443,2025-06-19,2025-06-21,Open,TH,Scotland,1520.19,1957.66,3477.85
BRD-2025M11-032404,POL-2343317,2025-10-05,2025-10-09,Closed,TPPD,London,712.39,0.00,712.39
BRD-2025M11-032405,POL-7605494,2024-11-09,2024-11-17,Closed,AD,South,1631.87,0.00,1631.87
BRD-2025M11-032406,POL-8324513,2025-09-21,2025-09-22,Closed,AD,London,3739.10,0.00,3739.10
BRD-2025M11-032407,POL-9922817,2025-06-26,2025-07-04,Closed,AD,Midlands,11050.18,0.00,11050.18
BRD-2025M11-032408,POL-9944663,2025-05-08,2025-05-08,Reopened,WS,Midlands,2096.43,5165.55,7261.98
BRD-2025M11-032409,POL-5618992,2025-09-30,2025-10-04,Closed,AD,South,3995.19,0.00,3995.19
BRD-2025M11-032410,POL-9579830,2025-05-09,2025-05-17,Closed,AD,North,2099.87,0.00,2099.87
BRD-2025M11-032411,POL-5161451,2025-10-06,2025-10-10,Closed,TPPD,South,2993.63,0.00,2993.63
BRD-2025M11-032412,POL-5936671,2025-09-08,2025-09-12,Closed,TPPD,London,413.82,0.00,413.82
BRD-2025M11-032413,POL-6233461,2025-03-09,2025-03-11,Closed,AD,London,806.27,0.00,806.27
BRD-2025M11-032414,POL-4318847,2025-06-30,2025-07-09,Open,FI,London,287.12,687.76,974.88
BRD-2025M11-032415,POL-3209910,2024-12-28,2025-01-06,Closed,TPPD,South,635.77,0.00,635.77
BRD-2025M11-032416,POL-5351916,2025-11-05,2025-11-30,Closed,AD,London,292.51,0.00,292.51
BRD-2025M11-032417,POL-5153919,2024-12-27,2024-12-28,Closed,TPBI,London,518.75,0.00,518.75
BRD-2025M11-032418,POL-4038231,2024-10-25,2024-12-13,Open,TPBI,North,410.61,693.56,1104.17
BRD-2025M11-032419,POL-8660694,2025-07-13,2025-07-17,Open,TPBI,North,-365.94,0.00,-365.94
BRD-2025M11-032420,POL-1890831,2025-07-16,2025-07-30,ClosedWithoutPayment,AD,Scotland,0.00,0.00,0.00
BRD-2025M11-032421,POL-7945221,2025-10-31,2025-11-01,Closed,WS,London,779.17,0.00,779.17
BRD-2025M11-032422,POL-6657673,2025-04-07,2025-04-08,Closed,TH,South,1625.62,0.00,1625.62
BRD-2025M11-032423,POL-5739881,2025-08-20,2025-08-22,Open,TPPD,Midlands,622.78,1173.29,1796.07
BRD-2025M11-032424,POL-1424733,2025-09-29,2025-10-02,Closed,FI,South,1549.66,0.00,1549.66
BRD-2025M11-032425,POL-5038202,2025-06-27,2025-07-10,Closed,TPPD,South,4661.90,0.00,4661.90
BRD-2025M11-032426,POL-4523696,2025-07-18,2025-08-02,Open,FI,Scotland,738.98,1302.20,2041.18
BRD-2025M11-032427,POL-6456268,2025-02-03,2025-02-17,Open,TPBI,North,206.41,490.51,696.92
BRD-2025M11-032428,POL-4504222,2025-03-07,2025-03-12,Closed,TPPD,South,5200.38,0.00,5200.38
BRD-2025M11-032429,POL-8303763,2025-09-13,2025-09-20,Open,FI,North,648.05,2945.74,3593.79
BRD-2025M11-032430,POL-7455454,2025-05-29,2025-06-17,Closed,AD,North,7527.05,0.00,7527.05
BRD-2025M11-032431,POL-8431516,2024-04-25,2024-05-13,Closed,AD,Midlands,957.57,0.00,957.57
BRD-2025M11-032432,POL-7523171,2025-08-05,2025-08-06,Open,TPPD,North,5835.76,6909.21,12744.97
BRD-2025M11-032433,POL-9264632,2024-11-18,2024-11-24,Open,TH,Midlands,396.94,253.33,650.27
BRD-2025M11-032434,POL-1098937,2025-09-14,2025-09-18,Open,TPPD,Midlands,776.97,371.87,1148.84
BRD-2025M11-032435,POL-3769359,2025-08-26,2025-08-29,ClosedWithoutPayment,AD,London,0.00,0.00,0.00
BRD-2025M11-032436,POL-1425738,2025-09-21,2025-09-26,Closed,TH,Midlands,334.79,0.00,334.79
BRD-2025M11-032437,POL-5923628,2025-10-02,2025-10-05,Closed,AD,South,887.44,0.00,887.44
BRD-2025M11-032438,POL-9203857,2025-04-09,2025-04-12,Open,AD,Midlands,11.92,129.81,141.73
BRD-2025M11-032439,POL-8872896,2024-06-10,2024-06-19,Closed,TPBI,Midlands,428.25,0.00,428.25
BRD-2025M11-032440,POL-8663346,2025-09-11,2025-09-13,Closed,AD,South,868.51,0.00,868.51
BRD-2025M11-032441,POL-9434619,2025-09-10,2025-10-21,Closed,TH,Midlands,1991.25,0.00,1991.25
BRD-2025M11-032442,POL-3606397,2025-06-13,2025-07-03,Closed,AD,London,10374.20,0.00,10374.20
BRD-2025M11-032443,POL-1163948,2025-04-06,2025-04-12,Closed,TPPD,Midlands,2034.93,0.00,2034.93
BRD-2025M11-032444,POL-3958762,2024-11-19,2024-11-28,Open,AD,London,360.21,604.27,964.48
BRD-2025M11-032445,POL-1380695,2024-07-15,2024-07-24,Closed,TPPD,South,5329.54,0.00,5329.54
BRD-2025M11-032446,POL-9946190,2025-10-10,2025-10-12,Open,AD,Midlands,138.72,628.07,766.79
BRD-2025M11-032447,POL-4904775,2025-03-19,2025-03-28,Closed,TPBI,Scotland,310.73,0.00,310.73
BRD-2025M11-032448,POL-2000009,2025-11-16,2025-11-19,Closed,TPPD,Midlands,949.92,0.00,949.92
BRD-2025M11-032449,POL-3836605,2025-08-11,2025-08-13,ClosedWithoutPayment,AD,North,0.00,0.00,0.00
BRD-2025M11-032450,POL-4415867,2025-04-04,2025-04-14,Closed,WS,South,1626.96,0.00,1626.96
BRD-2025M11-032451,POL-8499382,2025-05-17,2025-05-24,Open,TH,London,192.30,220.16,412.46
BRD-2025M11-032452,POL-2629155,2025-10-10,2025-10-24,Open,AD,North,5477.08,11850.87,17327.95
BRD-2025M11-032453,POL-4963266,2025-04-18,2025-04-19,Closed,TPPD,Midlands,125.29,0.00,125.29
BRD-2025M11-032454,POL-1259375,2025-10-04,2025-10-15,ClosedWithoutPayment,AD,Scotland,0.00,0.00,0.00
BRD-2025M11-032455,POL-2111803,2025-08-31,2025-09-21,Closed,WS,London,458.21,0.00,458.21
BRD-2025M11-032456,POL-6980313,2025-06-06,2025-06-14,Closed,TPPD,North,770.00,0.00,770.00
BRD-2025M11-032457,POL-2955765,2025-09-12,2025-09-19,Closed,AD,Midlands,412.06,0.00,412.06
BRD-2025M11-032458,POL-3904437,2025-09-26,2025-09-27,ClosedWithoutPayment,AD,North,0.00,0.00,0.00
BRD-2025M11-032459,POL-2289704,2024-11-25,2024-12-05,Closed,TPPD,London,714.01,0.00,714.01
BRD-2025M11-032460,POL-2527452,2025-10-04,2025-10-05,Closed,TPPD,Midlands,1831.91,0.00,1831.91
BRD-2025M11-032461,POL-4975726,2024-11-11,2024-11-18,Closed,AD,South,26295.14,0.00,26295.14
BRD-2025M11-032462,POL-7082249,2024-10-20,2024-10-21,Closed,AD,Midlands,5897.91,0.00,5897.91
BRD-2025M11-032463,POL-4632460,2025-05-18,2025-07-08,Closed,AD,London,1322.42,0.00,1322.42
BRD-2025M11-032464,POL-5876792,2024-12-25,2024-12-29,Closed,FI,Midlands,1149.39,0.00,1149.39
BRD-2025M11-032465,POL-8976562,2025-03-31,2025-04-09,ClosedWithoutPayment,FI,London,0.00,0.00,0.00
BRD-2025M11-032466,POL-1916293,2025-03-13,2025-03-13,Closed,TH,South,8969.43,0.00,8969.43
BRD-2025M11-032467,POL-3045492,2025-09-25,2025-10-05,Open,TPBI,London,191.20,175.91,367.11
BRD-2025M11-032468,POL-1939394,2024-11-28,2024-12-02,ClosedWithoutPayment,TPBI,Midlands,0.00,0.00,0.00
BRD-2025M11-032469,POL-9216448,2024-08-12,2024-09-20,Open,FI,London,2294.51,1599.72,3894.23
BRD-2025M11-032470,POL-1855101,2024-09-25,2024-10-13,Open,TPPD,London,284.28,1812.77,2097.05
BRD-2025M11-032471,POL-5802464,2025-10-15,2025-10-26,Closed,WS,North,3481.59,0.00,3481.59
BRD-2025M11-032472,POL-3019140,2025-06-14,2025-06-30,Closed,TPPD,London,607.49,0.00,607.49
BRD-2025M11-032473,POL-4657511,2025-07-29,2025-08-01,Closed,TPPD,South,654.03,0.00,654.03
BRD-2025M11-032474,POL-9858116,2025-01-09,2025-01-20,Open,TPPD,London,3.76,308.71,312.47
BRD-2025M11-032475,POL-1214905,2025-03-07,2025-03-24,Closed,TPBI,Midlands,735.72,0.00,735.72
BRD-2025M11-032476,POL-6192046,2025-08-08,2025-08-10,Closed,TPPD,North,620.66,0.00,620.66
BRD-2025M11-032477,POL-5890948,2025-05-25,2025-06-06,Open,WS,Scotland,2667.03,5317.44,7984.47
BRD-2025M11-032478,POL-5393255,2025-09-12,2025-09-15,Open,TPBI,London,3.75,1083.32,1087.07
BRD-2025M11-032479,POL-5258585,2025-06-29,2025-06-30,Open,TPBI,London,100.95,656.12,757.07
