claim_ref,policy_no,loss_date,report_date,status,peril_code,region,paid_gbp,outstanding_gbp,incurred_gbp
BRD-2025M12-032429,POL-3895665,2025-05-14,2025-05-19,Closed,AD,South,1119.55,0.00,1119.55
BRD-2025M12-032430,POL-6233209,2025-03-30,2025-04-19,Open,AD,London,2863.74,1607.05,4470.79
BRD-2025M12-032431,POL-3595801,2025-05-16,2025-05-31,Open,WS,Midlands,303.62,2981.75,3285.37
BRD-2025M12-032432,POL-8611196,2025-09-24,2025-10-15,Closed,TH,North,96.38,0.00,96.38
BRD-2025M12-032433,POL-1455482,2025-04-16,2025-05-19,Closed,WS,London,15852.93,0.00,15852.93
BRD-2025M12-032434,POL-3443364,2025-07-21,2025-08-15,Reopened,TPPD,South,5073.63,3408.11,8481.74
BRD-2025M12-032435,POL-2114560,2025-11-26,2025-11-29,Closed,AD,South,4692.80,0.00,4692.80
BRD-2025M12-032436,POL-9161739,2025-03-17,2025-04-08,Closed,AD,Midlands,987.50,0.00,987.50
BRD-2025M12-032437,POL-1875860,2025-11-23,2025-12-05,Closed,AD,London,1304.53,0.00,1304.53
BRD-2025M12-032438,POL-4347921,2025-04-14,2025-04-14,Open,AD,Midlands,37.12,744.23,781.35
BRD-2025M12-032439,POL-2311749,2025-07-31,2025-08-11,Open,FI,Midlands,200.40,173.72,374.12
BRD-2025M12-032440,POL-1108210,2025-10-31,2025-11-02,Closed,WS,London,13796.21,0.00,13796.21
BRD-2025M12-032441,POL-5958844,2025-03-18,2025-05-15,Closed,TPBI,South,3624.98,0.00,3624.98
BRD-2025M12-032442,POL-9293430,2025-07-19,2025-07-20,Open,TPPD,London,3536.66,1727.07,5263.73
BRD-2025M12-032443,POL-7444875,2025-12-15,2025-12-15,Closed,TPPD,South,1408.11,0.00,1408.11
BRD-2025M12-032444,POL-5319276,2025-10-26,2025-11-04,ClosedWithoutPayment,AD,North,0.00,0.00,0.00
BRD-2025M12-032445,POL-1814193,2025-03-05,2025-03-06,Closed,TH,South,1844.80,0.00,1844.80
BRD-2025M12-032446,POL-7546153,2025-02-03,2025-02-21,Open,WS,Midlands,2623.06,1855.76,4478.82
BRD-2025M12-032447,POL-8359771,2025-01-17,2025-01-22,Closed,AD,South,1594.76,0.00,1594.76
BRD-2025M12-032448,POL-8404015,2025-12-19,2025-12-29,ClosedWithoutPayment,AD,London,0.00,0.00,0.00
BRD-2025M12-032449,POL-8351900,2024-12-14,2024-12-23,Open,WS,North,14583.33,10904.64,25487.97
BRD-2025M12-032450,POL-4081500,2025-01-22,2025-01-25,ClosedWithoutPayment,TPPD,North,0.00,0.00,0.00
BRD-2025M12-032451,POL-6984299,2025-07-05,2025-07-26,Open,FI,London,4232.61,3249.14,7481.75
BRD-2025M12-032452,POL-2755892,2024-09-22,2024-09-30,Open,TPPD,North,103.83,832.05,935.88
BRD-2025M12-032453,POL-6742414,2025-11-29,2025-12-04,Closed,AD,South,741.63,0.00,741.63
BRD-2025M12-032454,POL-1934265,2025-10-20,2025-10-21,Open,AD,Midlands,529.70,6897.03,7426.73
BRD-2025M12-032455,POL-2972379,2024-10-05,2024-10-21,ClosedWithoutPayment,FI,South,0.00,0.00,0.00
BRD-2025M12-032456,POL-8648350,2025-08-05,2025-08-22,ClosedWithoutPayment,AD,South,0.00,0.00,0.00
BRD-2025M12-032457,POL-5368914,2025-04-18,2025-04-26,Open,WS,London,589.82,872.65,1462.47
BRD-2025M12-032458,POL-6843694,2025-10-20,2025-10-20,Closed,AD,London,14686.15,0.00,14686.15
BRD-2025M12-032459,POL-9404624,2025-06-16,2025-07-03,Closed,AD,Midlands,5323.47,0.00,5323.47
BRD-2025M12-032460,POL-9034308,2025-05-05,2025-05-30,Open,TH,South,734.83,579.47,1314.30
BRD-2025M12-032461,POL-7495092,2025-04-01,2025-04-01,Reopened,AD,South,2226.08,1210.01,3436.09
BRD-2025M12-032462,POL-5600616,2025-09-07,2025-09-09,Open,WS,Midlands,264.85,113.89,378.74
BRD-2025M12-032463,POL-7094158,2025-09-03,2025-09-16,ClosedWithoutPayment,TH,South,0.00,0.00,0.00
BRD-2025M12-032464,POL-3375946,2025-03-09,2025-03-11,Open,AD,North,125.05,207.92,332.97
BRD-2025M12-032465,POL-2690019,2025-05-18,2025-06-08,Open,AD,South,712.65,322.09,1034.74
BRD-2025M12-032466,POL-4679363,2025-08-26,2025-09-03,Closed,AD,North,685.87,0.00,685.87
BRD-2025M12-032467,POL-2682789,2025-12-18,2025-12-20,Closed,AD,Midlands,1283.55,0.00,1283.55
BRD-2025M12-032468,POL-7525612,2024-09-13,2024-09-13,Reopened,TPPD,London,247.30,613.57,860.87
BRD-2025M12-032469,POL-7043629,2025-06-30,2025-06-30,Open,TPPD,London,610.86,269.76,880.62
BRD-2025M12-032470,POL-8687691,2025-05-09,2025-06-15,Reopened,TPPD,Midlands,807.73,721.09,1528.82
BRD-2025M12-032471,POL-9114257,2024-09-22,2024-09-23,Closed,AD,London,3371.78,0.00,3371.78
BRD-2025M12-032472,POL-4611310,2025-09-20,2025-10-02,Open,WS,Scotland,19.15,367.20,386.35
BRD-2025M12-032473,POL-5752486,2024-11-22,2024-11-23,ClosedWithoutPayment,AD,South,0.00,0.00,0.00
BRD-2025M12-032474,POL-8502556,2024-11-15,2024-12-13,Reopened,TPPD,Midlands,230.88,654.39,885.27
BRD-2025M12-032475,POL-1596430,2025-06-11,2025-06-14,Closed,TPBI,Midlands,3668.97,0.00,3668.97
BRD-2025M12-032476,POL-6169540,2025-12-12,2025-12-17,Open,TPPD,North,183.63,2198.76,2382.39
BRD-2025M12-032477,POL-5921970,2024-12-27,2025-01-16,ClosedWithoutPayment,TPPD,London,0.00,0.00,0.00
BRD-2025M12-032478,POL-7043836,2025-07-17,2025-09-01,Closed,AD,Midlands,1453.59,0.00,1453.59
BRD-2025M12-032479,POL-1802674,2025-08-23,2025-09-12,Closed,AD,London,389.18,0.00,389.18
BRD-2025M12-032480,POL-5585672,2025-05-22,2025-05-25,ClosedWithoutPayment,TPPD,London,0.00,0.00,0.00
BRD-2025M12-032481,POL-9467479,2025-03-16,2025-03-20,Closed,TPPD,London,1495.50,0.00,1495.50
BRD-2025M12-032482,POL-4608166,2025-05-26,2025-06-17,ClosedWithoutPayment,WS,London,0.00,0.00,0.00
BRD-2025M12-032483,POL-7392344,2024-10-19,2024-11-04,Reopened,TPPD,North,105.14,268.25,373.39
BRD-2025M12-032484,POL-8227410,2025-07-23,2025-08-07,Closed,TPBI,Midlands,11865.35,0.00,11865.35
BRD-2025M12-032485,POL-9501238,2025-08-04,2025-08-05,ClosedWithoutPayment,TPPD,Scotland,0.00,0.00,0.00
BRD-2025M12-032486,POL-2508526,2025-10-15,2025-10-16,Open,TPPD,Midlands,2561.43,4764.33,7325.76
BRD-2025M12-032487,POL-7209728,2024-09-27,2024-09-27,Closed,TPBI,Midlands,1038.04,0.00,1038.04
BRD-2025M12-032488,POL-1839039,2025-07-21,2025-07-22,Closed,TPPD,Scotland,2534.82,0.00,2534.82
BRD-2025M12-032489,POL-7340404,2025-04-27,2025-05-09,Open,FI,Scotland,1187.01,4004.69,5191.70
BRD-2025M12-032490,POL-9526717,2024-03-29,2024-03-31,Closed,AD,London,2654.82,0.00,2654.82
BRD-2025M12-032491,POL-3466020,2025-09-14,2025-09-19,Closed,TPPD,North,1026.16,0.00,1026.16
BRD-2025M12-032492,POL-9154290,2025-02-13,2025-03-14,Open,TPBI,South,297.10,788.07,1085.17
BRD-2025M12-032493,POL-4286239,2025-08-23,2025-09-05,Closed,WS,London,6961.94,0.00,6961.94
BRD-2025M12-032494,POL-9373918,2025-11-04,2025-11-11,Closed,AD,South,149.75,0.00,149.75
BRD-2025M12-032495,POL-9655067,2025-05-16,2025-05-19,Closed,TH,North,3618.25,0.00,3618.25
BRD-2025M12-032496,POL-6252875,2025-05-26,2025-06-07,Open,TH,North,205.81,214.99,420.80
BRD-2025M12-032497,POL-8496476,2025-09-02,2025-09-16,Open,TPBI,London,1748.65,5739.39,7488.04
BRD-2025M12-032498,POL-3420212,2025-08-22,2025-08-27,Open,TPPD,Scotland,427.82,615.15,1042.97
BRD-2025M12-032499,POL-4792030,2024-12-30,2025-01-09,Open,WS,Midlands,500.02,758.61,1258.63
BRD-2025M12-032500,POL-9054098,2025-11-07,2025-11-19,Closed,TPPD,South,1024.80,0.00,1024.80
BRD-2025M12-032501,POL-9884746,2025-09-21,2025-09-22,Closed,TH,South,1202.00,0.00,1202.00
BRD-2025M12-032502,POL-5501787,2025-08-17,2025-08-17,Open,AD,London,944.55,5451.71,6396.26
BRD-2025M12-032503,POL-4643237,2024-06-11,2024-06-21,Open,TPPD,London,1783.26,1766.13,3549.39
BRD-2025M12-032504,POL-1680867,2024-11-30,2024-12-02,Open,TPBI,South,61.28,766.74,828.02
BRD-2025M12-032505,POL-2110530,2025-06-11,2025-06-19,ClosedWithoutPayment,AD,Midlands,0.00,0.00,0.00
BRD-2025M12-032506,POL-6845087,2025-04-18,2025-04-26,Closed,AD,South,3003.97,0.00,3003.97
BRD-2025M12-032507,POL-1696437,2025-09-20,2025-10-09,ClosedWithoutPayment,AD,South,0.00,0.00,0.00
BRD-2025M12-032508,POL-8808540,2025-06-16,2025-06-16,Closed,AD,South,4567.09,0.00,4567.09
BRD-2025M12-032509,POL-1851553,2025-11-18,2025-11-20,Reopened,AD,London,248.06,702.24,950.30
BRD-2025M12-032510,POL-3831911,2025-08-30,2025-09-06,Closed,TPPD,London,2186.60,0.00,2186.60
BRD-2025M12-032511,POL-6573564,2025-11-06,2025-11-07,Closed,TH,London,2745.29,0.00,2745.29
BRD-2025M12-032512,POL-3270392,2025-09-15,2025-09-25,Closed,TPBI,South,3921.28,0.00,3921.28
BRD-2025M12-032513,POL-7750529,2024-11-15,2024-11-17,Closed,TH,Midlands,1068.13,0.00,1068.13
BRD-2025M12-032514,POL-4334340,2025-10-23,2025-10-28,Closed,WS,Scotland,1967.97,0.00,1967.97
BRD-2025M12-032515,POL-8796191,2025-07-02,2025-07-03,Closed,TPPD,London,294.03,0.00,294.03
BRD-2025M12-032516,POL-3847955,2024-09-19,2024-09-26,Open,AD,North,41.54,1408.68,1450.22
BRD-2025M12-032517,POL-8403874,2025-07-13,2025-07-15,Closed,AD,South,1633.35,0.00,1633.35
BRD-2025M12-032518,POL-3823024,2025-09-11,2025-10-14,Closed,TPPD,South,1389.95,0.00,1389.95
BRD-2025M12-032519,POL-8417889,2025-10-03,2025-10-05,Closed,TPPD,Scotland,1142.22,0.00,1142.22
BRD-2025M12-032520,POL-5923898,2025-01-13,2025-01-23,Open,AD,South,2888.06,1292.79,4180.85
BRD-2025M12-032521,POL-3330206,2025-11-21,2025-11-26,Closed,AD,Midlands,1144.34,0.00,1144.34
BRD-2025M12-032522,POL-7019231,2024-11-11,2024-11-15,Closed,TPBI,London,13871.97,0.00,13871.97
BRD-2025M12-032523,POL-5049645,2025-09-26,2025-09-29,Closed,TH,Scotland,7289.76,0.00,7289.76
BRD-2025M12-032524,POL-1864864,2025-12-27,2025-12-28,ClosedWithoutPayment,WS,North,0.00,0.00,0.00
BRD-2025M12-032525,POL-8165855,2025-02-01,2025-02-03,Closed,TPBI,Midlands,2287.53,0.00,2287.53
BRD-2025M12-032526,POL-4319352,2025-12-28,2025-12-29,Reopened,TPPD,Scotland,134.05,158.87,292.92
BRD-2025M12-032527,POL-3697081,2025-03-28,2025-03-29,Closed,FI,London,367.69,0.00,367.69
BRD-2025M12-032528,POL-9097221,2025-12-11,2025-12-15,Open,AD,Scotland,265.95,901.15,1167.10
BRD-2025M12-032529,POL-6505861,2025-09-20,2025-09-30,ClosedWithoutPayment,AD,South,-106.74,0.00,-106.74
BRD-2025M12-032530,POL-9756050,2025-12-18,2025-12-31,ClosedWithoutPayment,AD,South,0.00,0.00,0.00
BRD-2025M12-032531,POL-4948467,2025-04-30,2025-05-20,Closed,TPPD,South,2626.70,0.00,2626.70
BRD-2025M12-032532,POL-6325384,2025-12-19,2025-12-21,Closed,AD,Scotland,2784.59,0.00,2784.59
BRD-2025M12-032533,POL-9588740,2025-10-23,2025-11-16,Closed,TPPD,South,2961.56,0.00,2961.56
BRD-2025M12-032534,POL-4565280,2025-06-20,2025-07-15,Open,AD,Scotland,751.34,1069.11,1820.45
BRD-2025M12-032535,POL-5390524,2025-04-28,2025-05-05,ClosedWithoutPayment,TPPD,Scotland,0.00,0.00,0.00
BRD-2025M12-032536,POL-5504454,2025-12-25,2025-12-31,Closed,TH,London,3167.74,0.00,3167.74
BRD-2025M12-032537,POL-4822697,2025-02-12,2025-02-21,Reopened,AD,South,523.45,456.91,980.36
BRD-2025M12-032538,POL-7857363,2025-07-17,2025-07-29,Open,AD,Midlands,219.49,624.03,843.52
BRD-2025M12-032539,POL-2664149,2025-09-30,2025-10-02,Closed,WS,North,3267.54,0.00,3267.54
BRD-2025M12-032540,POL-3575655,2025-07-05,2025-07-17,Closed,AD,South,1196.86,0.00,1196.86
BRD-2025M12-032541,POL-4963168,2025-12-02,2025-12-02,Closed,WS,London,1556.82,0.00,1556.82
BRD-2025M12-032542,POL-4636210,2025-03-08,2025-04-02,Open,AD,Midlands,26700.62,34706.49,61407.11
BRD-2025M12-032543,POL-5432001,2024-11-11,2024-12-18,Closed,AD,London,3244.98,0.00,3244.98
BRD-2025M12-032544,POL-4084613,2025-09-06,2025-09-06,Open,WS,London,84.69,4997.86,5082.55
BRD-2025M12-032545,POL-7743380,2025-11-27,2025-12-06,Closed,TPPD,London,1631.85,0.00,1631.85
BRD-2025M12-032546,POL-8938010,2025-07-27,2025-08-11,Open,TPPD,South,111.04,221.61,332.65
BRD-2025M12-032547,POL-8342479,2025-09-01,2025-09-20,Open,TPPD,North,1019.53,7215.90,8235.43
BRD-2025M12-032548,POL-4218598,2024-05-20,2024-05-24,Open,AD,London,1158.23,1672.01,2830.24
BRD-2025M12-032549,POL-8457204,2025-07-16,2025-07-17,Open,AD,North,740.00,391.80,1131.80
BRD-2025M12-032550,POL-3642630,2025-05-25,2025-06-02,Closed,TPPD,London,4884.90,0.00,4884.90
BRD-2025M12-032551,POL-6663582,2024-10-03,2024-10-12,Reopened,AD,London,275.36,454.62,729.98
BRD-2025M12-032552,POL-7478300,2025-08-02,2025-08-02,Open,AD,South,329.84,1092.73,1422.57
BRD-2025M12-032553,POL-4419550,2025-10-30,2025-10-30,ClosedWithoutPayment,TH,Scotland,0.00,0.00,0.00
BRD-2025M12-032554,POL-7012971,2025-10-02,2025-10-16,Closed,TPBI,South,1279.20,0.00,1279.20
BRD-2025M12-032555,POL-3041507,2024-12-27,2025-01-15,Closed,TH,London,3961.92,0.00,3961.92
BRD-2025M12-032556,POL-7493543,2025-04-29,2025-04-29,Open,TPBI,Scotland,1046.62,3632.40,4679.02
BRD-2025M12-032557,POL-3791210,2025-10-18,2025-10-28,Closed,TPPD,South,228.78,0.00,228.78
BRD-2025M12-032558,POL-3011709,2025-11-27,2025-12-17,Closed,TPPD,Scotland,2967.68,0.00,2967.68
BRD-2025M12-032559,POL-3584710,2025-12-04,2025-12-05,Reopened,TPPD,North,350.74,4126.00,4476.74
BRD-2025M12-032560,POL-6376311,2025-12-20,2025-12-31,ClosedWithoutPayment,AD,South,0.00,0.00,0.00
BRD-2025M12-032561,POL-6196538,2025-12-02,2025-12-16,Open,FI,Midlands,1065.45,3673.87,4739.32
BRD-2025M12-032562,POL-2622535,2025-01-01,2025-01-15,Closed,TH,Midlands,1122.47,0.00,1122.47
BRD-2025M12-032563,POL-3497932,2025-05-04,2025-06-03,Open,AD,London,1992.59,2342.10,4334.69
BRD-2025M12-032564,POL-2888417,2025-05-27,2025-06-04,Open,TH,London,477.07,3008.53,3485.60
BRD-2025M12-032565,POL-8738865,2025-09-06,2025-09-25,Open,WS,North,245.80,3648.54,3894.34
BRD-2025M12-032566,POL-4445591,2025-07-13,2025-07-14,Closed,AD,Midlands,8673.04,0.00,8673.04
BRD-2025M12-032567,POL-5093557,2025-09-12,2025-10-05,Open,TPPD,North,422.47,196.65,619.12
BRD-2025M12-032568,POL-5566267,2025-09-25,2025-10-06,Open,TPPD,South,2116.36,2353.61,4469.97
BRD-2025M12-032569,POL-2711374,2024-10-01,2024-10-10,Open,TPBI,Midlands,223.43,2920.64,3144.07
BRD-2025M12-032570,POL-1109813,2024-06-23,2024-08-02,Open,WS,London,210.46,166.75,377.21
BRD-2025M12-032571,POL-3936895,2025-04-11,2025-04-19,Open,AD,North,1961.10,4866.64,6827.74
BRD-2025M12-032572,POL-4274442,2025-06-29,2025-07-05,Closed,TPPD,Midlands,11175.96,0.00,11175.96
BRD-2025M12-032573,POL-9532845,2025-11-08,2025-11-21,Closed,TPPD,London,7058.49,0.00,7058.49
BRD-2025M12-032574,POL-6458588,2025-04-24,2025-05-14,Open,TPPD,Midlands,10337.23,19665.25,30002.48
BRD-2025M12-032575,POL-1468396,2024-11-28,2024-12-21,Closed,FI,South,2365.07,0.00,2365.07
BRD-2025M12-032576,POL-4805787,2024-08-12,2024-08-31,Open,TPBI,Midlands,858.19,8492.08,9350.27
BRD-2025M12-032577,POL-9207570,2025-12-12,2025-12-24,Closed,TPPD,London,110.58,0.00,110.58
BRD-2025M12-032578,POL-5384650,2025-08-05,2025-08-13,Closed,TPPD,London,783.17,0.00,783.17
BRD-2025M12-032579,POL-5173200,2025-07-01,2025-07-01,Open,AD,Midlands,184.65,873.79,1058.44
BRD-2025M12-032580,POL-9900085,2025-04-22,2025-05-01,Reopened,WS,Midlands,29.75,653.31,683.06
BRD-2025M12-032581,POL-2732643,2025-02-06,2025-02-11,Open,AD,South,1333.54,698.94,2032.48
BRD-2025M12-032582,POL-7098131,2024-09-09,2024-09-13,Open,AD,London,180.63,951.85,1132.48
BRD-2025M12-032583,POL-3194986,2025-09-25,2025-10-03,Closed,AD,London,1170.63,0.00,1170.63
BRD-2025M12-032584,POL-3925927,2025-07-23,2025-08-20,Closed,TPPD,South,4447.62,0.00,4447.62
BRD-2025M12-032585,POL-5506505,2025-06-28,2025-07-10,Reopened,AD,Scotland,277.94,1595.65,1873.59
BRD-2025M12-032586,POL-1719425,2025-10-26,2025-11-27,Open,TPPD,South,1019.43,2066.52,3085.95
BRD-2025M12-032587,POL-8379189,2025-09-04,2025-09-09,Closed,AD,London,2052.70,0.00,2052.70
BRD-2025M12-032588,POL-1708745,2024-07-15,2024-07-20,Closed,TPPD,North,63168.85,0.00,63168.85
BRD-2025M12-032589,POL-4771412,2025-07-22,2025-08-05,Open,TPPD,North,2289.30,1035.93,3325.23
BRD-2025M12-032590,POL-3194004,2025-07-02,2025-07-19,Closed,TPBI,North,2512.06,0.00,2512.06
BRD-2025M12-032591,POL-7713449,2025-10-20,2025-10-20,Closed,WS,London,4090.75,0.00,4090.75
BRD-2025M12-032592,POL-2250883,2025-11-11,2025-11-20,Open,AD,South,509.58,3372.67,3882.25
BRD-2025M12-032593,POL-2723958,2024-09-19,2024-10-21,Closed,TH,Midlands,434.46,0.00,434.46
BRD-2025M12-032594,POL-6550565,2024-10-21,2024-10-28,Open,AD,Midlands,2195.06,6835.80,9030.86
BRD-2025M12-032595,POL-2909694,2025-05-02,2025-05-31,Closed,TPPD,London,552.05,0.00,552.05
BRD-2025M12-032596,POL-5012411,2025-05-11,2025-06-06,Closed,TPBI,North,308.34,0.00,308.34
BRD-2025M12-032597,POL-9897128,2024-11-25,2024-11-30,Closed,FI,Midlands,1221.44,0.00,1221.44
BRD-2025M12-032598,POL-8493623,2025-11-19,2025-12-09,Closed,TPBI,North,2983.33,0.00,2983.33
BRD-2025M12-032599,POL-7885614,2024-12-31,2024-12-31,Open,TPPD,North,345.96,680.81,1026.77
BRD-2025M12-032600,POL-2650908,2025-06-02,2025-06-09,Open,WS,North,1392.95,5321.22,6714.17
BRD-2025M12-032601,POL-6106697,2025-02-14,2025-02-19,Reopened,TH,Midlands,18.28,571.04,589.32
BRD-2025M12-032602,POL-9583437,2025-11-23,2025-11-23,Closed,TPPD,Midlands,7608.39,0.00,7608.39
BRD-2025M12-032603,POL-6998944,2025-11-10,2025-11-25,Open,TPPD,London,152.28,844.38,996.66
BRD-2025M12-032604,POL-5488083,2025-10-10,2025-10-28,Closed,AD,London,12171.46,0.00,12171.46
BRD-2025M12-032605,POL-1014078,2025-11-11,2025-11-25,ClosedWithoutPayment,AD,North,0.00,0.00,0.00
BRD-2025M12-032606,POL-6204659,2025-01-18,2025-01-24,Open,AD,South,1367.03,2919.55,4286.58
BRD-2025M12-032607,POL-5829544,2025-11-05,2025-11-19,Closed,TPPD,North,2862.18,0.00,2862.18
BRD-2025M12-032608,POL-6485873,2025-08-03,2025-08-25,Reopened,WS,South,3862.72,10234.81,14097.53
BRD-2025M12-032609,POL-3191735,2025-06-09,2025-06-22,Closed,WS,South,274.75,0.00,274.75
BRD-2025M12-032610,POL-1081788,2025-08-13,2025-10-19,Open,AD,Midlands,2323.36,1227.75,3551.11
BRD-2025M12-032611,POL-5807703,2025-08-28,2025-08-29,Open,FI,Midlands,469.98,3549.34,4019.32
BRD-2025M12-032612,POL-8184895,2025-08-22,2025-08-28,Open,AD,South,309.70,1015.04,1324.74
BRD-2025M12-032613,POL-1103335,2025-03-17,2025-04-11,Open,AD,South,197.88,1370.02,1567.90
BRD-2025M12-032614,POL-5393978,2025-09-20,2025-09-20,Closed,TPPD,North,2987.53,0.00,2987.53
BRD-2025M12-032615,POL-1250802,2025-07-08,2025-07-09,Closed,TPPD,South,1294.71,0.00,1294.71
BRD-2025M12-032616,POL-9611112,2025-08-08,2025-08-10,Reopened,AD,South,1502.78,1688.39,3191.17
BRD-2025M12-032617,POL-6127827,2025-05-09,2025-06-10,Closed,TPPD,Scotland,4953.93,0.00,4953.93
BRD-2025M12-032618,POL-5138949,2025-04-25,2025-04-27,Open,AD,Midlands,191.12,631.27,822.39
BRD-2025M12-032619,POL-3490055,2025-04-26,2025-04-26,Open,AD,London,377.35,336.33,713.68
BRD-2025M12-032620,POL-5361618,2025-06-21,2025-06-30,Open,TPPD,Scotland,5425.42,2457.07,7882.49
BRD-2025M12-032621,POL-2499965,2025-07-01,2025-07-20,Closed,TPBI,North,726.11,0.00,726.11
BRD-2025M12-032622,POL-5001846,2025-12-03,2025-12-13,Closed,TPPD,Scotland,617.84,0.00,617.84
BRD-2025M12-032623,POL-8698029,2025-11-21,2025-12-20,Closed,TPPD,Scotland,3409.31,0.00,3409.31
BRD-2025M12-032624,POL-9560684,2025-11-16,2025-11-28,Closed,TPBI,South,418.86,0.00,418.86
BRD-2025M12-032625,POL-5684154,2025-09-10,2025-10-01,Closed,WS,London,686.96,0.00,686.96
BRD-2025M12-032626,POL-6880280,2025-04-03,2025-04-12,Closed,TPPD,London,1361.75,0.00,1361.75
BRD-2025M12-032627,POL-8588983,2025-08-11,2025-08-16,ClosedWithoutPayment,WS,South,0.00,0.00,0.00
BRD-2025M12-032628,POL-5038394,2024-10-07,2024-10-19,Closed,AD,Midlands,1644.33,0.00,1644.33
BRD-2025M12-032629,POL-7633736,2025-05-16,2025-05-17,Closed,AD,London,615.03,0.00,615.03
BRD-2025M12-032630,POL-2539780,2025-07-06,2025-07-09,Closed,TH,South,1312.36,0.00,1312.36
BRD-2025M12-032631,POL-2537731,2025-08-25,2025-08-27,Closed,AD,London,416.01,0.00,416.01
BRD-2025M12-032632,POL-4512014,2025-08-29,2025-09-16,Open,TPPD,London,3496.56,4127.29,7623.85
BRD-2025M12-032633,POL-1477972,2025-03-11,2025-03-23,Closed,TPPD,London,1018.40,0.00,1018.40
BRD-2025M12-032634,POL-3982136,2025-08-01,2025-08-06,Open,FI,South,172.86,667.59,840.45
BRD-2025M12-032635,POL-7941069,2025-04-28,2025-05-02,Open,AD,London,36.37,38.27,74.64
BRD-2025M12-032636,POL-6036565,2025-04-24,2025-04-29,Closed,TPPD,South,17342.21,0.00,17342.21
BRD-2025M12-032637,POL-3197833,2025-05-03,2025-06-19,Reopened,AD,South,38.32,290.93,329.25
BRD-2025M12-032638,POL-1232583,2025-09-05,2025-09-08,Closed,TPPD,London,272.39,0.00,272.39
BRD-2025M12-032639,POL-9767886,2024-06-19,2024-06-22,Closed,AD,South,3412.45,0.00,3412.45
BRD-2025M12-032640,POL-9445674,2025-09-29,2025-10-02,Open,WS,Midlands,130.36,2423.33,2553.69
BRD-2025M12-032641,POL-6938228,2025-08-20,2025-08-20,Open,TPPD,Scotland,280.23,405.57,685.80
BRD-2025M12-032642,POL-7352056,2024-08-23,2024-08-27,Closed,FI,North,2272.70,0.00,2272.70
BRD-2025M12-032643,POL-2843296,2024-12-15,2025-01-10,Closed,TH,North,332.83,0.00,332.83
BRD-2025M12-032644,POL-4960257,2025-09-28,2025-10-11,ClosedWithoutPayment,AD,South,0.00,0.00,0.00
BRD-2025M12-032645,POL-4294440,2024-12-08,2024-12-08,Closed,AD,South,1879.89,0.00,1879.89
BRD-2025M12-032646,POL-3336411,2025-10-29,2025-10-31,Open,WS,Midlands,564.05,330.15,894.20
BRD-2025M12-032647,POL-1466733,2025-12-08,2025-12-18,Open,WS,South,411.50,2084.62,2496.12
BRD-2025M12-032648,POL-2361980,2024-09-18,2024-09-21,Reopened,WS,Scotland,1231.83,567.12,1798.95
BRD-2025M12-032649,POL-2906366,2024-07-09,2024-07-12,Open,TPPD,Midlands,721.94,3777.90,4499.84
BRD-2025M12-032650,POL-5715128,2025-05-17,2025-05-17,Closed,AD,Midlands,13055.12,0.00,13055.12
BRD-2025M12-032651,POL-5720752,2024-12-26,2025-01-27,Open,TH,Midlands,172.37,108.78,281.15
BRD-2025M12-032652,POL-2194127,2025-07-07,2025-07-30,ClosedWithoutPayment,TPPD,North,0.00,0.00,0.00
BRD-2025M12-032653,POL-6433467,2025-12-10,2025-12-31,Closed,WS,South,1158.86,0.00,1158.86
BRD-2025M12-032654,POL-3264481,2025-11-18,2025-12-06,Closed,AD,Midlands,8775.03,0.00,8775.03
BRD-2025M12-032655,POL-8092030,2025-07-10,2025-07-12,Reopened,TPBI,Midlands,385.15,859.42,1244.57
BRD-2025M12-032656,POL-3484340,2025-09-06,2025-09-21,Closed,AD,Midlands,2173.58,0.00,2173.58
BRD-2025M12-032657,POL-5632025,2025-08-17,2025-08-17,Closed,AD,London,1019.82,0.00,1019.82
BRD-2025M12-032658,POL-5529709,2025-09-25,2025-10-04,Open,WS,South,24.75,28.08,52.83
BRD-2025M12-032659,POL-9672681,2024-12-24,2024-12-26,Open,TPPD,Scotland,166.09,1585.69,1751.78
BRD-2025M12-032660,POL-1607530,2025-05-30,2025-06-13,Reopened,WS,North,40.23,655.91,696.14
BRD-2025M12-032661,POL-7209644,2025-11-14,2025-11-18,Closed,TH,Midlands,1242.93,0.00,1242.93
BRD-2025M12-032662,POL-7076931,2025-04-15,2025-05-11,Closed,TH,South,372.53,0.00,372.53
BRD-2025M12-032663,POL-9636840,2024-08-24,2024-08-24,ClosedWithoutPayment,AD,North,0.00,0.00,0.00
BRD-2025M12-032664,POL-9262250,2025-12-09,2025-12-23,Open,TPPD,South,175.16,933.14,1108.30
BRD-2025M12-032665,POL-9255984,2025-07-26,2025-08-07,Open,FI,South,173.63,112.20,285.83
BRD-2025M12-032666,POL-8609820,2025-06-25,2025-07-12,Open,TPPD,London,1146.96,2658.94,3805.90
BRD-2025M12-032667,POL-6098351,2025-12-18,2025-12-21,Open,TPPD,South,18.16,4045.26,4063.42
