ClaimRef,PolicyNo,LossDate,ReportDate,Status,PerilCode,Region,Handler,PaidGBP,OutstandingGBP
BRD-2025M11-033381,POL-2659645,30/11/2025,30/11/2025,C,AD,Scotland,LFR,£1233.70,
BRD-2025M11-033382,POL-4645366,2024-07-21,09/08/2024,C ,FI,Scotland,PCH,£2183.39,0.00
BRD-2025M11-033383,POL-9460429,2025-07-31,20/08/2025,CWP,TPPD,South,GGC,-,
BRD-2025M11-033384,POL-4711754,2025-08-15,24/08/2025,CWP,TPPD,North,LFE,,-
BRD-2025M11-033385,POL-2599919,10/06/2025,22/06/2025,C,TPBI,North,PEC,£1008.47,0.00
BRD-2025M11-033386,POL-3525067,09/01/2025,28/01/2025,closed,TPPD,Scotland,JDT,£1007.43,0.00
BRD-2025M11-033387,POL-7937928,31-Oct-24,01/11/2024,C,TH,South,SLH,£5196.14,-
BRD-2025M11-033388,POL-7905952,02/05/2025,09/07/2025,closed,TPBI,London,WSA,23610.42,
BRD-2025M11-033389,POL-7187341,28/12/2024,02/01/2025,closed,TPPD,South,AEC,1362.73,-
BRD-2025M11-033390,POL-4586187,27/09/2025,30/09/2025,O,TPPD,North,AFB,£846.16,645.75
BRD-2025M11-033391,POL-2129181,18/12/2024,19/12/2024,C,AD,South,PBG,£2276.28,-
BRD-2025M11-033392,POL-3878785,23-Jun-25,26/06/2025,C,AD,London,MCB,£448.06,0.00
BRD-2025M11-033393,POL-1656871,08/02/2025,11/02/2025,C,TPBI,South,RFJ,£219.98,0.00
BRD-2025M11-033394,POL-7981530,24/06/2025,04/07/2025,closed,AD,Scotland,PDS,3562.56,
BRD-2025M11-033395,POL-4121563,03/08/2025,03/08/2025,C,AD,London,TTH,£1537.45,
BRD-2025M11-033396,POL-4487531,2025-10-22,28/10/2025,C,AD,North,MKW,£28791.77,
BRD-2025M11-033397,POL-2789384,14/01/2025,15/01/2025,O,FI,South,BFL,£483.70,£553.79
BRD-2025M11-033398,POL-7611287,2025-10-05,14/10/2025,O,AD,London,JHD,388.02,587.41
BRD-2025M11-033399,POL-8174702,2024-08-04,12/08/2024,C,TPPD,South,GWB,£3774.42,0.00
BRD-2025M11-033400,POL-2560756,07/10/2024,15/10/2024,C,TPPD,North,GEC,£1336.33,
BRD-2025M11-033401,POL-2121018,21/10/2025,17/11/2025,C,TPPD,South,NDR,1864.16,
BRD-2025M11-033402,POL-8958371,23/09/2025,05/10/2025,C,TPPD,London,CKS,£2965.64,0.00
BRD-2025M11-033403,POL-7786259,30/07/2025,13/08/2025,C,AD,London,TEK,£4937.30,-
BRD-2025M11-033404,POL-8933605,2025-09-28,09/10/2025,C,AD,Scotland,SKF,3859.56,
BRD-2025M11-033405,POL-3153041,31/08/2024,02/09/2024,C,TPPD,South,ANB,£5500.15,
BRD-2025M11-033406,POL-5644042,06/12/2024,07/12/2024,CWP,FI,London,MMJ,,-
BRD-2025M11-033407,POL-1178010,2025-08-31,13/09/2025,RO,TPBI,London,GNC,£23.98,158.42
BRD-2025M11-033408,POL-4539577,2025-07-16,17/07/2025,O,TPBI,London,MME,£2799.06,£2807.54
BRD-2025M11-033409,POL-4116124,25-Nov-25,30/11/2025,o,AD,London,AKH,£1947.86,£1975.03
BRD-2025M11-033410,POL-9453127,23/08/2025,27/09/2025,C,TPPD,North,SMG,2477.92,-
BRD-2025M11-033411,POL-1065821,2025-06-23,30/06/2025,RO,AD,North,HWN,217.59,1189.02
BRD-2025M11-033412,POL-1388126,24/07/2024,27/09/2024,C,TPBI,Midlands,NRW,4380.29,
BRD-2025M11-033413,POL-2905071,2025-01-17,20/01/2025,O,TPPD,Midlands,NLM,1858.31,4192.20
BRD-2025M11-033414,POL-8263551,2025-01-02,09/01/2025,o,TPBI,Midlands,NCJ,£701.21,462.76
BRD-2025M11-033415,POL-3378608,22/11/2025,22/11/2025,O,TPBI,London,RTE,£309.65,978.77
BRD-2025M11-033416,POL-9575388,29/01/2025,31/01/2025,C,TPPD,London,TDL,291.56,-
BRD-2025M11-033417,POL-5551402,23/11/2025,30/11/2025,C,AD,London,RPJ,£572.75,0.00
BRD-2025M11-033418,POL-8196237,2025-07-31,19/08/2025,O,TPPD,London,JRR,297.35,£702.08
BRD-2025M11-033419,POL-2182623,11/03/2025,25/03/2025,C,TPBI,London,SEN,£3173.24,
BRD-2025M11-033420,POL-4272306,12/11/2025,12/11/2025,closed,FI,Midlands,LWD,2399.60,0.00
BRD-2025M11-033421,POL-6156609,2025-01-03,05/01/2025,C,AD,Midlands,BHS,1797.15,
BRD-2025M11-033422,POL-8354185,08/10/2025,11/10/2025,C,AD,London,BER,£240.28,
BRD-2025M11-033423,POL-6784140,07/05/2025,12/05/2025,closed,TPPD,London,TDP,£13086.28,-
BRD-2025M11-033424,POL-1996296,14/03/2025,20/03/2025,OPEN,TPBI,London,JTB,£626.42,2983.55
BRD-2025M11-033425,POL-5706308,12/10/2025,23/10/2025,C ,AD,North,RKS,£1088.57,-
BRD-2025M11-033426,POL-6815351,29/07/2025,06/08/2025,C,TPPD,North,HLJ,£960.92,-
BRD-2025M11-033427,POL-7408441,09/10/2025,14/10/2025,C ,TPPD,North,BJL,£589.16,
BRD-2025M11-033428,POL-2044706,23-Jul-25,24/07/2025,closed,TPPD,South,MTH,177.42,-
BRD-2025M11-033429,POL-7236403,22/10/2025,05/11/2025,C,TH,North,TDA,9117.72,0.00
BRD-2025M11-033430,POL-6137296,18/05/2025,19/06/2025,C,AD,London,CSN,1090.69,-
BRD-2025M11-033431,POL-2114808,2025-05-09,11/05/2025,CWP,AD,London,WCF,,
BRD-2025M11-033432,POL-8447695,10/10/2025,10/10/2025,CWP,AD,London,NCK,0.00,-
BRD-2025M11-033433,POL-7194801,06/10/2025,17/10/2025,o,TPPD,London,EFE,£138.56,588.06
BRD-2025M11-033434,POL-1714137,2025-06-26,01/07/2025,O,AD,London,LBF,£206.13,320.92
BRD-2025M11-033435,POL-5655299,25-Dec-24,26/12/2024,C,AD,North,LPF,£1193.31,0.00
BRD-2025M11-033436,POL-2406784,31/07/2025,31/07/2025,C,AD,South,NPA,£3378.78,-
BRD-2025M11-033437,POL-6352635,2025-11-09,21/11/2025,C,TH,Midlands,BAP,5343.25,
BRD-2025M11-033438,POL-5863552,01/10/2024,15/10/2024,closed,TH,London,AKL,£2241.04,0.00
BRD-2025M11-033439,POL-9940984,31/08/2025,24/09/2025,closed,AD,Scotland,BSA,£1620.60,0.00
BRD-2025M11-033440,POL-4083268,2025-06-19,29/06/2025,C,TH,North,DBL,£607.29,-
BRD-2025M11-033441,POL-6046268,16/08/2024,19/08/2024,C ,TPBI,London,WMM,1072.77,
BRD-2025M11-033442,POL-4306620,27-Aug-25,28/08/2025,C ,TH,North,EKM,£3525.95,-
BRD-2025M11-033443,POL-4732339,19/03/2025,30/03/2025,C,TPPD,Midlands,AGF,1312.33,
BRD-2025M11-033444,POL-8839731,2025-10-16,16/10/2025,C,TH,London,LPN,£638.61,0.00
BRD-2025M11-033445,POL-3758932,21/12/2024,22/12/2024,O,TPBI,London,SNW,27.89,£907.92
BRD-2025M11-033446,POL-6587834,2025-09-02,10/09/2025,C,AD,Midlands,LFS,£697.07,0.00
BRD-2025M11-033447,POL-3698180,17-Aug-25,28/08/2025,CWP,AD,North,AEA,-,
BRD-2025M11-033448,POL-6346391,21-Nov-25,24/11/2025,CWP,TPBI,Scotland,WJF,0.00,-
BRD-2025M11-033449,POL-7787428,09/09/2025,22/09/2025,C,TPPD,North,BPD,378.29,-
BRD-2025M11-033450,POL-9153601,05/06/2025,05/06/2025,O,TPPD,London,DAS,£223.73,636.88
BRD-2025M11-033451,POL-4701100,02-Aug-25,21/08/2025,C ,TPPD,South,AEC,£10389.65,0.00
BRD-2025M11-033452,POL-5099834,20-Feb-25,27/02/2025,O,WS,Midlands,MSG,£70.95,£769.11
BRD-2025M11-033453,POL-8992774,15/07/2025,22/07/2025,O,TPBI,North,KRC,629.55,£1332.76
BRD-2025M11-033454,POL-5761819,09/01/2025,11/01/2025,O,TH,North,KAJ,£686.56,£3711.75
BRD-2025M11-033455,POL-2593400,2025-09-09,09/09/2025,OPEN,AD,South,KNW,£686.69,1160.76
BRD-2025M11-033456,POL-9623144,2025-05-27,02/06/2025,closed,TPBI,South,DPP,£3780.51,
BRD-2025M11-033457,POL-4038576,11/01/2025,25/01/2025,closed,TPPD,South,TEP,£473.59,0.00
BRD-2025M11-033458,POL-3732637,08/06/2025,11/06/2025,O,FI,London,ERR,£1537.31,£761.15
BRD-2025M11-033458,POL-3732637,08/06/2025,11/06/2025,O,FI,London,ERR,£1537.31,£761.15
BRD-2025M11-033459,POL-2086537,2024-06-21,27/06/2024,C,AD,North,WPS,£1272.82,
BRD-2025M11-033460,POL-8682388,2024-11-05,22/11/2024,closed,AD,London,AKR,1371.85,
BRD-2025M11-033461,POL-7040057,26/02/2025,14/03/2025,C,AD,Midlands,FAM,£656.18,-
BRD-2025M11-033462,POL-4732295,04/10/2025,15/10/2025,C,AD,South,KSR,4888.19,-
BRD-2025M11-033463,POL-9982924,2025-10-07,14/10/2025,CWP,TPPD,Midlands,MKT,,-
BRD-2025M11-033464,POL-4035032,11/11/2025,30/11/2025,RO,TH,London,BFE,£33.51,1666.03
BRD-2025M11-033465,POL-7125432,02/02/2025,15/02/2025,O,AD,London,RFS,£6273.88,£3781.59
BRD-2025M11-033466,POL-4238504,21/03/2025,29/03/2025,C,TPPD,South,TBE,1424.93,-
BRD-2025M11-033467,POL-8159318,09/10/2025,05/11/2025,C,TPPD,Scotland,CFL,£10611.77,
BRD-2025M11-033468,POL-6849019,2025-10-23,01/11/2025,RO,TH,North,CET,£387.60,230.14
BRD-2025M11-033469,POL-5161181,24/08/2025,28/09/2025,C,TPPD,South,ERN,£1069.81,
BRD-2025M11-033470,POL-5001467,05/06/2025,05/06/2025,C ,AD,Midlands,EFL,14379.57,
BRD-2025M11-033471,POL-3954104,16/01/2025,17/01/2025,O,WS,South,HGS,1052.20,£1482.60
BRD-2025M11-033472,POL-7474905,18/10/2024,08/11/2024,C,AD,London,BMJ,£185.16,-
BRD-2025M11-033473,POL-4835696,24/08/2025,01/09/2025,O,TH,North,EAW,6802.07,4089.10
BRD-2025M11-033474,POL-5645437,15/09/2025,15/09/2025,OPEN,AD,Scotland,DRT,£29.69,£369.67
BRD-2025M11-033475,POL-5353430,2025-11-12,14/11/2025,closed,TPBI,Midlands,GWN,14026.98,-
BRD-2025M11-033476,POL-1429831,23/10/2024,24/10/2024,closed,WS,Midlands,JDB,313.87,0.00
BRD-2025M11-033477,POL-1862885,24/10/2025,24/10/2025,O,AD,North,RHR,£567.92,358.43
BRD-2025M11-033478,POL-4825913,15/07/2025,12/08/2025,O,TH,London,AWW,1412.85,£1207.32
BRD-2025M11-033479,POL-2078722,10/01/2025,10/01/2025,CWP,TPBI,Scotland,FLF,0.00,-
BRD-2025M11-033480,POL-6625578,29/09/2025,08/10/2025,closed,TPPD,South,HSS,£4830.79,
BRD-2025M11-033481,POL-3568930,06/04/2025,06/04/2025,C,FI,South,CEJ,377.60,
BRD-2025M11-033481,POL-3568930,06/04/2025,06/04/2025,C,FI,South,CEJ,377.60,
BRD-2025M11-033482,POL-8706467,28/03/2025,19/04/2025,C,AD,North,JHA,82.00,
BRD-2025M11-033483,POL-2319993,24/11/2025,30/11/2025,C,TPPD,South,PGL,£355.38,
BRD-2025M11-033484,POL-2078018,2024-09-13,16/09/2024,RO,AD,South,PDL,£59.67,101.27
BRD-2025M11-033485,POL-4644654,24/08/2024,23/10/2024,C,AD,Scotland,DPG,£1700.63,0.00
BRD-2025M11-033486,POL-3614602,2025-09-05,04/10/2025,CWP,AD,Midlands,FET,,
BRD-2025M11-033487,POL-1502767,02-Nov-25,10/11/2025,C ,FI,North,HEC,703.35,0.00
BRD-2025M11-033488,POL-6261359,2024-11-18,27/11/2024,O,WS,London,WCM,£54.98,1904.09
BRD-2025M11-033489,POL-8250407,2025-11-06,30/11/2025,CWP,TPPD,Scotland,BTB,-,0.00
BRD-2025M11-033490,POL-9755678,20/10/2025,30/11/2025,C,TPPD,South,TLD,£2061.40,-
BRD-2025M11-033491,POL-3457861,21/03/2025,23/03/2025,O,TPBI,South,JMB,269.53,579.84
BRD-2025M11-033492,POL-7329783,20/08/2024,18/09/2024,C,FI,South,ECN,£950.68,
BRD-2025M11-033493,POL-4534255,2025-03-19,24/03/2025,C,AD,Midlands,CCR,£720.18,0.00
BRD-2025M11-033494,POL-3797017,23-Jul-24,05/08/2024,O,WS,London,PNG,£483.84,1872.64
BRD-2025M11-033495,POL-1852796,22/04/2025,27/04/2025,O,AD,North,CHA,66.94,£845.36
BRD-2025M11-033496,POL-4587164,2025-02-01,02/03/2025,RO,TPPD,Midlands,KPS,£887.86,£2592.69
BRD-2025M11-033497,POL-9370135,29/09/2025,30/09/2025,C,TH,South,SHD,£14768.02,-
BRD-2025M11-033498,POL-1280693,13/08/2025,23/10/2025,C,TPPD,Scotland,JJM,£4156.65,0.00
BRD-2025M11-033499,POL-3667266,06-Jul-25,06/07/2025,C,TPPD,North,AGK,£124.88,-
BRD-2025M11-033500,POL-9160580,10-Mar-25,25/03/2025,CWP,TPPD,South,THW,,0.00
BRD-2025M11-033501,POL-9568005,20/07/2025,24/07/2025,C ,TPPD,Midlands,TKN,368.00,
BRD-2025M11-033502,POL-3487929,12/02/2025,06/03/2025,O,AD,North,HEF,200.35,£254.93
BRD-2025M11-033503,POL-8650839,13/05/2025,13/05/2025,C,WS,Midlands,AHF,£327.14,
BRD-2025M11-033504,POL-6296112,2025-10-05,15/10/2025,O,AD,North,JNG,£647.30,£2902.05
BRD-2025M11-033505,POL-6613689,2025-08-08,22/08/2025,RO,AD,Midlands,HCJ,626.82,629.94
BRD-2025M11-033506,POL-2352513,06/05/2025,24/05/2025,C,AD,London,DGF,£1972.32,-
BRD-2025M11-033507,POL-6044781,2025-10-10,12/10/2025,C,AD,North,WGF,£142.17,-
BRD-2025M11-033508,POL-7308331,20/06/2024,11/07/2024,CWP,AD,Midlands,LBW,0.00,
BRD-2025M11-033509,POL-7144832,12/11/2025,14/11/2025,C,WS,North,WWN,£11011.25,
BRD-2025M11-033510,POL-4376401,2025-11-22,30/11/2025,C,TPPD,London,JCF,£1149.56,
BRD-2025M11-033511,POL-5041898,24/05/2025,28/05/2025,C,TH,North,NPL,2615.92,0.00
BRD-2025M11-033512,POL-7732161,03/10/2025,14/10/2025,C,TPPD,North,BAB,340.75,-
BRD-2025M11-033513,POL-6803519,01/02/2025,01/02/2025,C,AD,North,GKJ,880.83,0.00
BRD-2025M11-033514,POL-9404664,17/01/2025,19/01/2025,C,AD,London,GJR,£8086.53,-
BRD-2025M11-033515,POL-2511455,14/06/2025,15/06/2025,C,TH,London,FMB,£6336.03,-
BRD-2025M11-033516,POL-7337614,03/09/2025,16/09/2025,C,AD,London,AMH,375.73,0.00
BRD-2025M11-033517,POL-1801571,04/05/2025,07/05/2025,CWP,AD,South,NTE,0.00,
BRD-2025M11-033518,POL-2314478,17-Aug-25,20/08/2025,C,WS,North,AWJ,£1477.83,-
BRD-2025M11-033519,POL-5612172,20/03/2025,28/03/2025,O,TPPD,South,JLL,£1075.51,762.64
BRD-2025M11-033520,POL-4515304,26-Oct-25,05/11/2025,C,WS,London,CHD,21908.72,0.00
BRD-2025M11-033521,POL-8598368,31/08/2025,02/09/2025,O,TPPD,Midlands,SLJ,£1012.01,£1929.30
BRD-2025M11-033522,POL-2221245,13/09/2024,30/09/2024,C,TH,North,KSJ,£5959.72,0.00
BRD-2025M11-033523,POL-2129105,15/08/2025,16/08/2025,CWP,AD,South,NDB,,0.00
BRD-2025M11-033524,POL-1120334,2025-11-10,22/11/2025,C,FI,Midlands,RJH,£1414.21,-
BRD-2025M11-033525,POL-8278559,07-Sep-25,28/09/2025,O,TPPD,Midlands,SJB,£99.13,£800.74
BRD-2025M11-033526,POL-4523354,2024-10-18,25/10/2024,C,TPBI,South,RJW,2127.75,
BRD-2025M11-033527,POL-2542940,08-Jul-25,18/07/2025,O,TH,Midlands,WWJ,£561.47,2674.04
BRD-2025M11-033528,POL-8590002,27/07/2024,30/07/2024,O,TH,North,HWN,£220.68,£119.63
BRD-2025M11-033528,POL-8590002,27/07/2024,30/07/2024,O,TH,North,HWN,£220.68,£119.63
BRD-2025M11-033529,POL-5135159,23/01/2025,11/02/2025,O,AD,Midlands,FFC,956.06,545.13
BRD-2025M11-033530,POL-5120724,08/05/2025,13/05/2025,closed,WS,South,KJN,£714.51,0.00
BRD-2025M11-033531,POL-7369542,24/05/2025,04/06/2025,C ,AD,South,FHP,£1196.32,0.00
BRD-2025M11-033532,POL-8559381,22/06/2025,04/07/2025,OPEN,AD,London,BND,390.75,290.66
BRD-2025M11-033533,POL-3826642,14/09/2025,17/09/2025,O,TPPD,Scotland,MBJ,£169.58,141.89
BRD-2025M11-033534,POL-6371397,18/07/2025,20/07/2025,closed,AD,London,LKB,3368.54,
BRD-2025M11-033535,POL-2354682,27/10/2025,01/11/2025,C,AD,Midlands,MHN,£247.75,
BRD-2025M11-033536,POL-7986369,19/07/2025,25/07/2025,C,WS,North,FAH,£748.09,0.00
BRD-2025M11-033537,POL-1902400,2025-10-13,19/10/2025,closed,TH,London,BBT,2126.67,-
BRD-2025M11-033538,POL-9571454,30/07/2025,02/08/2025,CWP,TPBI,Midlands,RBB,,
BRD-2025M11-033539,POL-4018276,28/04/2025,15/05/2025,O,TPPD,Midlands,ECL,872.69,£11677.08
BRD-2025M11-033540,POL-9545719,11/01/2025,16/01/2025,OPEN,AD,South,LNE,£1338.90,£2211.14
BRD-2025M11-033541,POL-9880707,11/11/2025,12/11/2025,closed,TH,Scotland,MBP,£5671.78,
BRD-2025M11-033542,POL-7090540,2025-05-23,29/05/2025,C,WS,South,BSB,£5143.47,-
BRD-2025M11-033543,POL-5096934,16/07/2024,14/08/2024,C ,TPBI,Midlands,CDH,£1013.88,0.00
BRD-2025M11-033544,POL-3345841,2025-03-08,21/03/2025,C,AD,North,ECB,6328.21,
BRD-2025M11-033545,POL-6949154,16-May-25,20/05/2025,C,TH,Midlands,DAH,£1508.96,0.00
BRD-2025M11-033546,POL-7859575,14/01/2025,18/01/2025,C ,FI,London,FDD,£1075.97,0.00
BRD-2025M11-033547,POL-4440937,12/06/2025,28/06/2025,CWP,TPPD,South,DLA,0.00,0.00
BRD-2025M11-033548,POL-7442847,12-Oct-25,17/10/2025,closed,AD,South,RWL,687.87,
BRD-2025M11-033549,POL-3473888,16/01/2025,23/01/2025,O,TPPD,Scotland,LHG,£91.80,£323.54
BRD-2025M11-033550,POL-2633396,21/05/2025,26/05/2025,O,TPBI,London,RAA,£29.05,133.34
BRD-2025M11-033551,POL-6281060,17/10/2024,01/11/2024,o,TPBI,London,AJS,£985.72,£3677.16
BRD-2025M11-033552,POL-9594626,20/10/2025,15/11/2025,OPEN,AD,South,HGS,£1771.31,959.63
BRD-2025M11-033553,POL-1752607,29/01/2025,31/01/2025,RO,TPBI,London,KJW,868.90,£840.60
BRD-2025M11-033554,POL-3236146,01-Oct-25,03/10/2025,C,TPPD,North,RAC,1715.97,
BRD-2025M11-033555,POL-8593189,23-Sep-24,04/10/2024,C,AD,North,GPA,£601.72,
BRD-2025M11-033556,POL-6771465,24/03/2025,11/05/2025,C,TH,South,WGW,£479.86,0.00
BRD-2025M11-033557,POL-8784241,11/02/2025,25/02/2025,O,AD,London,TTG,207.61,£721.45
BRD-2025M11-033558,POL-9444832,08/12/2024,09/12/2024,C,AD,South,BDJ,194.28,
BRD-2025M11-033559,POL-9400057,19/09/2025,23/09/2025,OPEN,AD,Midlands,KLS,£332.40,2311.09
BRD-2025M11-033560,POL-5511969,12/10/2025,30/11/2025,O,AD,South,MTR,£943.38,£602.41
BRD-2025M11-033561,POL-1161493,07/11/2024,12/12/2024,C,AD,London,SSL,2226.06,0.00
BRD-2025M11-033562,POL-5689343,20/10/2024,27/10/2024,O,TPPD,South,TNA,£793.42,£1383.16
BRD-2025M11-033563,POL-4843265,15/04/2025,18/04/2025,C,WS,North,HET,£2137.36,0.00
BRD-2025M11-033564,POL-3661844,15-Sep-25,08/10/2025,CWP,FI,Midlands,BCC,-,
BRD-2025M11-033565,POL-6205625,19/06/2025,26/06/2025,C,TPPD,South,JJM,£6453.78,
BRD-2025M11-033566,POL-4328092,27/06/2025,15/07/2025,C,AD,South,LSA,£1600.29,-
BRD-2025M11-033567,POL-6599889,20/10/2024,23/10/2024,OPEN,WS,South,GTM,£29.69,1192.66
BRD-2025M11-033568,POL-6909294,26-Sep-25,26/09/2025,O,AD,South,FGL,162.85,£191.49
BRD-2025M11-033569,POL-3004902,13/11/2024,19/11/2024,O,AD,London,HBL,£71.47,£78.31
BRD-2025M11-033570,POL-1276442,24/12/2024,25/12/2024,OPEN,TPBI,London,RTJ,£31.48,£988.91
BRD-2025M11-033571,POL-7192640,02/10/2025,12/10/2025,RO,AD,South,HWG,£1957.61,£927.31
BRD-2025M11-033572,POL-1162596,09-Sep-24,20/10/2024,closed,TPPD,South,WCC,5265.19,
BRD-2025M11-033573,POL-3941078,07/07/2025,03/08/2025,C ,TPPD,South,LKA,2195.61,0.00
BRD-2025M11-033574,POL-2993039,01/04/2025,12/04/2025,closed,TPBI,Midlands,TKH,£950.35,0.00
BRD-2025M11-033575,POL-7536863,29/07/2025,30/07/2025,OPEN,AD,South,FHL,351.97,£287.11
BRD-2025M11-033576,POL-2380955,15/02/2025,02/03/2025,O,TH,London,KAG,186.91,492.74
BRD-2025M11-033577,POL-1320657,2025-05-04,04/05/2025,C,AD,Midlands,KJR,497.38,0.00
BRD-2025M11-033578,POL-7595245,24/04/2025,10/05/2025,C,WS,London,PPE,£6457.69,
BRD-2025M11-033579,POL-7526544,2025-09-11,24/09/2025,closed,WS,Midlands,TJA,£8888.59,0.00
BRD-2025M11-033580,POL-1749748,26/11/2025,30/11/2025,closed,FI,Midlands,KDG,£1923.04,
BRD-2025M11-033581,POL-6652267,21/11/2024,30/11/2024,C,WS,Scotland,TTW,£443.25,0.00
BRD-2025M11-033582,POL-1505003,07/02/2025,24/02/2025,O,WS,North,RTC,£842.22,£748.49
BRD-2025M11-033583,POL-8901074,18/06/2025,19/06/2025,C,WS,South,PWW,£2440.93,0.00
BRD-2025M11-033584,POL-3375951,08-Aug-24,10/08/2024,OPEN,AD,Midlands,GHG,97.74,£1536.51
BRD-2025M11-033585,POL-5771911,2025-09-16,25/09/2025,C,AD,Midlands,RWF,£3802.60,0.00
BRD-2025M11-033586,POL-8422958,09/05/2025,14/05/2025,RO,AD,Midlands,TDF,567.76,£311.24
BRD-2025M11-033586,POL-8422958,09/05/2025,14/05/2025,RO,AD,Midlands,TDF,567.76,£311.24
BRD-2025M11-033587,POL-5044937,03-Jul-25,04/07/2025,C,AD,South,AJM,(57.42),
BRD-2025M11-033588,POL-4037844,28/05/2025,03/06/2025,o,AD,London,JSM,57.12,£631.27
BRD-2025M11-033589,POL-4038219,18/11/2024,18/11/2024,C,AD,Scotland,ASA,862.93,
BRD-2025M11-033590,POL-5950518,25/02/2025,25/02/2025,C,TH,North,GPT,£2289.72,0.00
BRD-2025M11-033591,POL-6648337,25/11/2025,30/11/2025,C,WS,North,CPM,£1575.05,
BRD-2025M11-033592,POL-7788925,22/07/2025,24/07/2025,C,AD,London,PNL,£414.97,
BRD-2025M11-033593,POL-8206043,25/04/2025,04/05/2025,O,TPPD,South,PRW,£322.65,£517.84
BRD-2025M11-033594,POL-2458284,12/11/2024,21/11/2024,CWP,AD,London,EPP,0.00,-
BRD-2025M11-033595,POL-9717297,2025-08-17,24/08/2025,CWP,WS,London,WDD,-,-
BRD-2025M11-033596,POL-2963857,2025-01-18,28/01/2025,O,TH,Scotland,GAK,£338.47,£5358.09
BRD-2025M11-033597,POL-2109387,30/10/2025,18/11/2025,C,AD,South,DGS,£603.57,0.00
BRD-2025M11-033598,POL-3109573,23/12/2024,08/01/2025,C,TPPD,South,AHD,£4205.00,0.00
BRD-2025M11-033599,POL-3966952,16/07/2025,02/08/2025,C,TPBI,London,AAA,£2772.53,0.00
BRD-2025M11-033600,POL-8147944,2025-06-21,21/07/2025,OPEN,TPPD,South,GGM,£3829.15,10118.58
BRD-2025M11-033601,POL-4537918,2025-02-05,12/02/2025,C,TPBI,London,GGP,£1955.58,-
BRD-2025M11-033602,POL-5209496,30/07/2025,11/08/2025,C,AD,North,HTJ,2411.20,
BRD-2025M11-033603,POL-9357547,26/10/2025,01/11/2025,OPEN,AD,South,DAP,688.93,366.40
BRD-2025M11-033604,POL-5749008,28/09/2025,16/10/2025,C,TH,London,LAA,£1229.82,-
BRD-2025M11-033605,POL-1580887,19/09/2025,20/09/2025,o,WS,London,KTK,1056.62,£3131.25
BRD-2025M11-033606,POL-7733552,20/04/2024,03/05/2024,OPEN,TPPD,South,TRR,374.29,1175.72
BRD-2025M11-033607,POL-8311922,2025-09-14,22/09/2025,o,AD,North,MHB,£54.32,£1774.59
BRD-2025M11-033608,POL-5344125,09/09/2025,25/09/2025,OPEN,AD,Midlands,PPG,£7791.10,£3388.88
BRD-2025M11-033609,POL-5509701,16/10/2025,16/10/2025,O,FI,Scotland,WGF,£108.99,£359.29
BRD-2025M11-033610,POL-3952256,07/07/2025,18/07/2025,C ,TPPD,London,KGL,£3731.54,
BRD-2025M11-033611,POL-6830148,12-Dec-24,16/12/2024,closed,TPPD,London,HSE,£290.32,-
BRD-2025M11-033612,POL-9325452,2025-05-12,16/05/2025,C,TPPD,Midlands,LHW,£838.24,0.00
BRD-2025M11-033613,POL-5192813,22/01/2025,26/01/2025,o,TPPD,South,WTC,£1133.17,£1431.82
BRD-2025M11-033614,POL-9564201,22/07/2025,03/08/2025,C,WS,Scotland,PHF,9262.36,0.00
BRD-2025M11-033615,POL-4023203,2025-02-16,16/02/2025,CWP,AD,North,FKP,,-
BRD-2025M11-033616,POL-6143224,10/11/2024,03/12/2024,C,AD,London,KJH,£719.45,-
BRD-2025M11-033617,POL-1480833,06/08/2025,09/08/2025,o,TH,North,HJS,£2511.43,£4981.11
BRD-2025M11-033618,POL-1957925,06-Nov-25,09/11/2025,O,TH,South,JHC,686.46,647.76
BRD-2025M11-033619,POL-7259083,2025-02-27,27/02/2025,C,AD,London,NDP,386.44,-
BRD-2025M11-033620,POL-9954706,04/10/2024,24/10/2024,C,TPPD,South,FJT,£6404.76,
BRD-2025M11-033621,POL-7268367,14/04/2025,14/04/2025,closed,AD,Midlands,JEM,2293.01,
BRD-2025M11-033622,POL-1871195,12/03/2025,16/04/2025,closed,AD,North,RJK,£2318.24,
BRD-2025M11-033623,POL-4111051,08/10/2025,10/10/2025,O,AD,Midlands,TDD,182.88,£1845.98
BRD-2025M11-033624,POL-6139194,03/11/2025,10/11/2025,O,WS,London,LMG,£2031.02,£7529.72
BRD-2025M11-033625,POL-8025505,2025-06-23,06/08/2025,O,AD,Midlands,WGT,£50.88,149.79
BRD-2025M11-033626,POL-6794574,2024-07-31,06/08/2024,CWP,TPBI,Midlands,SGP,-,-
BRD-2025M11-033627,POL-3959561,07/11/2025,08/11/2025,OPEN,AD,London,PRJ,£1638.05,£2975.24
BRD-2025M11-033628,POL-8600601,29/10/2024,15/11/2024,O,TH,London,WHM,£147.64,£251.24
BRD-2025M11-033629,POL-7950399,06/06/2025,18/06/2025,OPEN,TPBI,London,NWH,4933.93,£16838.71
BRD-2025M11-033630,POL-7896658,07-Jun-25,02/07/2025,closed,WS,South,HCG,372.48,
BRD-2025M11-033631,POL-1331637,30-May-25,02/06/2025,C,WS,Scotland,LBJ,310.42,
BRD-2025M11-033632,POL-3656140,2025-07-19,25/07/2025,C,TPPD,Midlands,RNL,625.50,-
