ClaimRef,PolicyNo,LossDate,ReportDate,Status,PerilCode,Region,Handler,PaidGBP,OutstandingGBP
BRD-2025M12-030688,POL-4019700,29/08/2025,12/09/2025,o,FI,Scotland,LLF,479.41,£465.92
BRD-2025M12-030689,POL-4607736,2025-04-16,26/04/2025,C,WS,London,TBD,£7050.12,0.00
BRD-2025M12-030690,POL-3101982,07/11/2025,26/11/2025,O,FI,Midlands,KBD,78.32,924.52
BRD-2025M12-030691,POL-7934470,2025-12-13,16/12/2025,CWP,FI,South,RLL,-,0.00
BRD-2025M12-030692,POL-3379288,20/10/2025,24/10/2025,C,AD,South,LTT,841.32,0.00
BRD-2025M12-030693,POL-4138909,09/05/2025,20/05/2025,C,TPPD,South,SPL,£3157.11,0.00
BRD-2025M12-030694,POL-9976068,20/10/2025,16/11/2025,RO,AD,Scotland,ANP,£461.02,£435.95
BRD-2025M12-030695,POL-1064472,28/09/2025,30/09/2025,CWP,AD,Midlands,EJJ,0.00,
BRD-2025M12-030696,POL-8276555,19/08/2025,20/09/2025,o,AD,London,GNW,£201.69,£382.86
BRD-2025M12-030697,POL-5978343,2025-11-17,30/11/2025,RO,TH,Midlands,SNF,6318.87,£9246.81
BRD-2025M12-030698,POL-3361410,2025-02-10,14/02/2025,OPEN,AD,South,BFK,425.21,£1307.97
BRD-2025M12-030699,POL-8091996,24/03/2025,13/04/2025,O,FI,Scotland,BDF,£2545.86,1371.62
BRD-2025M12-030700,POL-5280114,2025-11-21,03/12/2025,RO,TPBI,Scotland,KDB,£315.30,£430.39
BRD-2025M12-030701,POL-3541765,2025-01-06,07/02/2025,O,TPPD,Midlands,FET,£129.62,2642.24
BRD-2025M12-030702,POL-4237294,02/12/2025,30/12/2025,C,FI,North,AWF,£4200.96,0.00
BRD-2025M12-030703,POL-6306255,2025-11-23,25/11/2025,OPEN,AD,South,GCL,£120.68,1240.17
BRD-2025M12-030703,POL-6306255,2025-11-23,25/11/2025,OPEN,AD,South,GCL,£120.68,1240.17
BRD-2025M12-030704,POL-9094995,2025-03-03,13/03/2025,C,AD,South,AHB,4315.49,0.00
BRD-2025M12-030705,POL-8943439,14/02/2025,29/03/2025,C,AD,London,MPJ,£842.75,0.00
BRD-2025M12-030706,POL-8905113,06/08/2025,10/08/2025,O,TPBI,North,AAR,£111.77,124.70
BRD-2025M12-030707,POL-7957032,2025-09-02,13/09/2025,CWP,TH,South,RRW,-,0.00
BRD-2025M12-030708,POL-3482519,04/12/2025,17/12/2025,RO,TPBI,South,LNT,(76.11),
BRD-2025M12-030709,POL-9116675,30/07/2025,04/09/2025,closed,TH,London,FKR,£3022.54,0.00
BRD-2025M12-030710,POL-3190693,10/01/2025,14/01/2025,o,AD,London,WMD,£216.07,£3869.24
BRD-2025M12-030711,POL-9637457,17/06/2025,04/08/2025,C,WS,Midlands,JEJ,1935.37,
BRD-2025M12-030712,POL-5044450,09/07/2025,09/07/2025,O,FI,South,MCB,£802.99,£5836.45
BRD-2025M12-030713,POL-7685797,09/12/2024,23/12/2024,C,AD,South,DRE,£181.04,0.00
BRD-2025M12-030714,POL-5513139,27/03/2025,21/04/2025,C,TPPD,London,SWN,1548.65,-
BRD-2025M12-030715,POL-9092208,25/07/2025,05/08/2025,C,AD,London,MGP,1531.91,0.00
BRD-2025M12-030716,POL-6610576,23/10/2025,10/11/2025,O,AD,London,SLW,£2071.37,4468.92
BRD-2025M12-030717,POL-5205385,12-Jul-25,25/07/2025,C,TPPD,London,HJH,£508.02,0.00
BRD-2025M12-030718,POL-7288769,08/08/2024,09/08/2024,O,FI,South,PPA,£2185.27,£1481.01
BRD-2025M12-030719,POL-9100253,07/11/2025,21/12/2025,OPEN,TPPD,Midlands,TGK,£1554.84,1307.54
BRD-2025M12-030720,POL-1972931,01/05/2024,02/05/2024,C,AD,London,JSG,13946.93,-
BRD-2025M12-030721,POL-2706393,11/03/2025,25/03/2025,O,WS,London,LMR,£39.49,£336.95
BRD-2025M12-030722,POL-8346990,09/11/2024,10/11/2024,O,AD,Midlands,PPK,£247.30,875.84
BRD-2025M12-030723,POL-7091240,04-Jan-25,13/01/2025,C,TH,Midlands,JNG,£9545.02,-
BRD-2025M12-030724,POL-6996090,2025-07-30,09/08/2025,O,TPPD,London,HGG,£229.59,£170.12
BRD-2025M12-030725,POL-1615234,15/01/2025,18/01/2025,C,AD,North,DBJ,£749.55,
BRD-2025M12-030726,POL-2012488,TBC,28/12/2024,C,TPPD,South,JAK,974.27,-
BRD-2025M12-030727,POL-3086946,2025-06-06,21/06/2025,OPEN,AD,Midlands,FFK,50.11,175.99
BRD-2025M12-030728,POL-5262382,19/02/2025,01/03/2025,O,AD,South,GWB,1958.17,£4023.55
BRD-2025M12-030729,POL-4056641,11/11/2025,13/11/2025,C,AD,North,NMM,£3068.68,-
BRD-2025M12-030730,POL-4095873,16/08/2025,28/08/2025,CWP,TPPD,North,KBT,-,-
BRD-2025M12-030731,POL-6366316,30/06/2025,30/06/2025,O,TPPD,London,FLK,£5642.93,£8538.93
BRD-2025M12-030732,POL-6765129,27/02/2025,04/03/2025,O,TPPD,London,HCR,£113.31,£484.62
BRD-2025M12-030733,POL-2053323,23-Aug-25,05/09/2025,closed,WS,North,BDF,569.04,
BRD-2025M12-030734,POL-8074528,16/12/2024,29/01/2025,C,TPPD,London,CHD,970.96,0.00
BRD-2025M12-030735,POL-9610808,18/12/2024,19/12/2024,closed,TH,London,MSB,£5472.22,-
BRD-2025M12-030736,POL-1017394,2025-02-23,02/04/2025,C,TPBI,Midlands,SGN,£1416.47,0.00
BRD-2025M12-030737,POL-7161844,21/01/2025,23/01/2025,C,TH,Midlands,NAN,£2777.25,-
BRD-2025M12-030738,POL-5280193,24/07/2025,14/08/2025,C,FI,North,JKE,2307.98,0.00
BRD-2025M12-030739,POL-7964753,22/08/2025,25/08/2025,CWP,AD,Scotland,HCJ,,0.00
BRD-2025M12-030740,POL-3730394,18/10/2025,14/11/2025,O,TPPD,Midlands,CJP,£4383.67,£6892.20
BRD-2025M12-030741,POL-1770006,11/09/2025,14/09/2025,C,TPPD,South,JBS,957.26,-
BRD-2025M12-030742,POL-6792834,13/11/2025,23/11/2025,closed,AD,South,GPN,4084.10,-
BRD-2025M12-030743,POL-5392089,28/11/2025,08/12/2025,OPEN,TPPD,London,SAP,£227.20,£254.83
BRD-2025M12-030744,POL-3744000,2024-10-08,21/10/2024,C,AD,Midlands,GTK,£989.12,-
BRD-2025M12-030745,POL-3313226,08/11/2025,24/11/2025,C ,AD,South,PJP,£1729.44,-
BRD-2025M12-030746,POL-3829044,26/04/2025,29/04/2025,C,TPPD,London,HPF,£618.64,-
BRD-2025M12-030747,POL-7648739,21-Nov-25,27/12/2025,O,AD,South,LTT,5650.58,4086.15
BRD-2025M12-030748,POL-8342386,2024-12-21,22/12/2024,O,TPBI,South,KPJ,374.29,£1502.11
BRD-2025M12-030749,POL-6658840,03-Aug-25,09/08/2025,C,TPPD,North,LJH,£1375.39,
BRD-2025M12-030750,POL-8641568,14-Jul-25,17/07/2025,C,WS,North,NTN,£3075.50,
BRD-2025M12-030751,POL-6270560,06/08/2025,13/09/2025,CWP,TPPD,Midlands,EBM,0.00,0.00
BRD-2025M12-030752,POL-5454033,05-Aug-25,08/08/2025,C,TPBI,South,KTM,£330.91,-
BRD-2025M12-030753,POL-6033417,24/10/2024,25/10/2024,C,AD,North,PFD,£720.24,0.00
BRD-2025M12-030754,POL-3618536,04/12/2025,30/12/2025,C,WS,Scotland,FAN,1136.72,
BRD-2025M12-030755,POL-5384786,15/12/2025,15/12/2025,O,AD,London,TPD,£1614.94,£6540.22
BRD-2025M12-030756,POL-6374317,19/11/2025,22/12/2025,CWP,TPPD,South,FFH,,0.00
BRD-2025M12-030757,POL-6369750,31/12/2025,31/12/2025,CWP,TPPD,South,BHB,0.00,-
BRD-2025M12-030758,POL-4729836,2025-12-01,10/12/2025,C,TPPD,London,ANB,13124.42,
BRD-2025M12-030759,POL-8176613,21/09/2025,29/09/2025,O,TPPD,South,PFK,£310.86,£1025.51
BRD-2025M12-030760,POL-1045770,21/12/2025,29/12/2025,C,TPPD,London,GPF,£1333.82,
BRD-2025M12-030761,POL-4153075,21-Feb-25,26/02/2025,C,AD,South,HBN,1954.17,0.00
BRD-2025M12-030762,POL-2298451,2025-12-24,25/12/2025,O,WS,London,RPD,589.01,3368.29
BRD-2025M12-030763,POL-3624191,2025-02-25,25/02/2025,O,TPPD,London,FWW,£1895.52,1509.31
BRD-2025M12-030764,POL-9841379,17/05/2024,31/05/2024,C,WS,Scotland,AWC,£329.43,
BRD-2025M12-030765,POL-6174307,2025-08-20,25/08/2025,closed,AD,Midlands,HBB,£2347.53,0.00
BRD-2025M12-030766,POL-9646162,2025-03-02,03/03/2025,RO,TPPD,Midlands,HFR,£365.08,198.02
BRD-2025M12-030767,POL-6148914,30/09/2025,16/10/2025,closed,WS,North,HFN,£1302.35,
BRD-2025M12-030768,POL-3090353,06-Dec-25,06/12/2025,C ,AD,North,MGC,£527.10,
BRD-2025M12-030769,POL-9705414,28/11/2025,08/12/2025,C,AD,Scotland,KPN,£4031.88,
BRD-2025M12-030770,POL-1819549,19-Sep-24,02/11/2024,C,AD,South,NDP,1688.10,
BRD-2025M12-030771,POL-9152312,24/11/2025,29/11/2025,C ,WS,Midlands,NHF,£3887.65,0.00
BRD-2025M12-030772,POL-3273492,2024-09-23,29/09/2024,O,TPPD,South,GPB,£666.83,£302.61
BRD-2025M12-030773,POL-3136779,2025-08-26,19/10/2025,O,WS,Midlands,MTA,(207.95),0.00
BRD-2025M12-030774,POL-9475678,2025-07-31,31/07/2025,O,TPBI,Scotland,KAG,£466.44,£2310.74
BRD-2025M12-030775,POL-3897866,16/08/2024,10/10/2024,C,AD,North,MDN,£3081.07,0.00
BRD-2025M12-030776,POL-8224706,2025-12-19,31/12/2025,C,WS,London,GTB,1682.75,-
BRD-2025M12-030777,POL-9975350,14/03/2025,23/04/2025,O,AD,London,BET,115.20,95.88
BRD-2025M12-030778,POL-2911648,30-Oct-25,07/11/2025,C,TPPD,London,HCT,3977.13,-
BRD-2025M12-030779,POL-8604409,2025-03-25,05/04/2025,C,TPBI,Midlands,FHM,720.46,-
BRD-2025M12-030780,POL-9745615,18/08/2025,29/08/2025,o,TPBI,North,MSE,£76.64,371.83
BRD-2025M12-030781,POL-6142402,2025-01-09,15/01/2025,C,TPPD,North,SSN,£8684.53,
BRD-2025M12-030782,POL-6441847,2025-05-05,20/05/2025,O,TPPD,North,BSH,2676.77,7780.20
BRD-2025M12-030783,POL-9063202,2025-06-11,13/06/2025,C,TPPD,North,APS,1530.51,0.00
BRD-2025M12-030784,POL-3833524,03/04/2025,03/04/2025,O,AD,London,TCR,£1327.22,2605.98
BRD-2025M12-030785,POL-5262397,2025-07-10,13/07/2025,O,FI,North,NPC,94.95,133.86
BRD-2025M12-030786,POL-8633574,06/11/2024,17/11/2024,O,TPPD,Scotland,SRW,£1894.74,£1196.20
BRD-2025M12-030787,POL-5362740,2025-02-12,18/02/2025,CWP,TPPD,Midlands,STC,-,-
BRD-2025M12-030788,POL-4880656,21/12/2025,23/12/2025,closed,TPPD,South,TRP,£563.08,
BRD-2025M12-030789,POL-5024255,20/11/2024,05/12/2024,C ,AD,North,WSF,(96.04),
BRD-2025M12-030790,POL-5181707,27/01/2025,28/01/2025,C,WS,North,JDE,£991.97,
BRD-2025M12-030791,POL-9754931,31/12/2025,31/12/2025,C,WS,London,RRH,£660.50,0.00
BRD-2025M12-030792,POL-9330972,20/12/2025,20/12/2025,C,AD,London,PGG,838.42,0.00
BRD-2025M12-030793,POL-8906509,03/10/2025,05/11/2025,O,AD,Midlands,GDL,£469.13,£249.48
BRD-2025M12-030794,POL-9321258,2025-10-06,12/10/2025,C,AD,South,TGM,£513.53,-
BRD-2025M12-030795,POL-4654284,16/06/2025,30/06/2025,O,TH,London,SGL,£3291.11,£1825.67
BRD-2025M12-030796,POL-3053356,28/05/2025,06/06/2025,CWP,AD,North,JGN,,
BRD-2025M12-030797,POL-7181480,2025-08-15,08/09/2025,closed,AD,Midlands,WCR,3878.76,-
BRD-2025M12-030798,POL-4789849,25/12/2025,29/12/2025,C,AD,North,LNR,274.82,-
BRD-2025M12-030799,POL-6518226,27/12/2025,31/12/2025,C,FI,London,NMJ,£2677.65,0.00
BRD-2025M12-030800,POL-4205061,03/10/2024,14/10/2024,C,FI,London,KLB,1973.32,
BRD-2025M12-030801,POL-5804723,17/12/2025,26/12/2025,OPEN,AD,North,MRE,1202.57,£676.69
BRD-2025M12-030802,POL-1064758,29/08/2025,20/09/2025,C,TPBI,North,HFM,£447.53,
BRD-2025M12-030803,POL-2860631,16/09/2025,29/09/2025,C,TPPD,South,FKG,2026.58,
BRD-2025M12-030804,POL-1861385,04/01/2025,08/01/2025,C,AD,North,DCP,£327.13,
BRD-2025M12-030805,POL-7707587,2025-07-14,14/08/2025,C,TPPD,Midlands,LEH,759.38,0.00
BRD-2025M12-030806,POL-6260000,00/01/2025,23/03/2025,O,TPPD,South,LHG,737.28,£1758.88
BRD-2025M12-030807,POL-8376498,19/10/2025,23/10/2025,RO,AD,South,PEG,707.35,4411.69
BRD-2025M12-030808,POL-2700076,27/03/2025,05/04/2025,C,TH,Scotland,DNF,£424.14,0.00
BRD-2025M12-030809,POL-8711572,24/11/2025,24/11/2025,C,WS,London,KJD,585.35,0.00
BRD-2025M12-030810,POL-7940183,2024-11-04,06/11/2024,C,AD,London,GRB,£1418.50,-
BRD-2025M12-030811,POL-5807296,18/08/2025,20/08/2025,closed,TPPD,Scotland,DDF,£919.61,-
BRD-2025M12-030812,POL-2003116,2025-03-25,27/03/2025,C,TH,North,EHM,£12509.66,-
BRD-2025M12-030813,POL-6442705,2025-12-21,23/12/2025,C,TH,London,SDN,£1471.24,0.00
BRD-2025M12-030814,POL-9338619,2025-08-10,10/08/2025,O,TH,London,JCM,£2096.24,986.40
BRD-2025M12-030815,POL-7916589,30/06/2025,08/07/2025,C,AD,London,FCD,£4233.50,0.00
BRD-2025M12-030816,POL-2815072,01/09/2025,13/09/2025,C,TH,London,JNK,1493.98,
BRD-2025M12-030817,POL-3806648,20/12/2025,22/12/2025,C,TPPD,London,WWR,£105.68,0.00
BRD-2025M12-030818,POL-6587305,12/05/2024,15/05/2024,O,WS,Midlands,SSP,£15.03,£488.23
BRD-2025M12-030819,POL-9638153,03/11/2025,17/11/2025,o,WS,Scotland,EFN,(512.95),
BRD-2025M12-030820,POL-3454084,29/10/2024,05/11/2024,C,AD,South,NHE,£1142.02,
BRD-2025M12-030821,POL-9723896,02/09/2025,09/09/2025,C,TH,South,JWJ,£383.63,0.00
BRD-2025M12-030822,POL-5667589,30/10/2025,05/12/2025,C,TPPD,South,MFS,£1744.13,-
BRD-2025M12-030823,POL-3310791,2025-12-26,27/12/2025,OPEN,AD,North,JAW,£1250.86,936.85
BRD-2025M12-030824,POL-9260022,26/05/2025,29/05/2025,closed,AD,London,TAA,£557.20,0.00
BRD-2025M12-030825,POL-7607948,09/01/2025,14/01/2025,C,AD,North,WWF,£313.17,-
BRD-2025M12-030826,POL-3225632,06/11/2025,10/11/2025,C,WS,North,CLW,£6246.28,-
BRD-2025M12-030827,POL-1249324,2024-11-28,03/01/2025,O,WS,London,TGJ,543.40,1079.45
BRD-2025M12-030828,POL-5835293,14/12/2024,22/12/2024,C,AD,South,HMM,£2603.62,-
BRD-2025M12-030829,POL-3845848,2025-12-19,19/12/2025,C,WS,London,FLD,3815.61,0.00
BRD-2025M12-030830,POL-8879277,11/12/2025,15/12/2025,C,TH,North,ETB,£256.77,0.00
BRD-2025M12-030831,POL-6604098,2025-11-17,21/11/2025,C,AD,South,KDJ,£3289.97,0.00
BRD-2025M12-030832,POL-6868601,24/06/2025,26/07/2025,OPEN,TPPD,Midlands,HGC,£26.08,£465.28
BRD-2025M12-030833,POL-5845326,23-Aug-25,05/09/2025,closed,AD,Scotland,ASD,£613.69,0.00
BRD-2025M12-030834,POL-5625511,2025-10-29,09/11/2025,O,TPPD,London,GTC,1170.27,£592.98
BRD-2025M12-030835,POL-5852843,15/06/2025,19/06/2025,O,AD,Scotland,SHH,£2365.47,1249.85
BRD-2025M12-030836,POL-9633201,11/10/2025,13/10/2025,O,TH,Midlands,STW,£485.14,£1446.54
BRD-2025M12-030837,POL-4573106,03/01/2025,17/01/2025,C,TH,Midlands,LLA,£2765.23,0.00
BRD-2025M12-030838,POL-1083466,15/11/2025,18/11/2025,C,TPPD,North,WEM,2716.17,-
BRD-2025M12-030839,POL-5295064,23/03/2025,24/03/2025,C,WS,Scotland,EKF,876.73,
BRD-2025M12-030840,POL-3099016,06/05/2025,16/05/2025,RO,WS,London,GNK,92.41,214.28
BRD-2025M12-030841,POL-8674531,01/11/2024,07/11/2024,C,TPPD,London,TGG,1076.99,0.00
BRD-2025M12-030842,POL-9605655,13/03/2025,27/03/2025,C,FI,South,JDG,1351.44,
BRD-2025M12-030843,POL-2502735,24/10/2025,24/10/2025,C,TPBI,London,KAL,£812.87,0.00
BRD-2025M12-030844,POL-4904014,01/10/2025,05/10/2025,O,AD,North,WNT,229.63,677.10
BRD-2025M12-030845,POL-9897562,2025-12-19,31/12/2025,RO,TH,South,KET,£241.42,761.87
BRD-2025M12-030846,POL-6507401,01/12/2025,17/12/2025,C,AD,London,WHF,1118.12,
BRD-2025M12-030847,POL-6605732,2025-01-29,07/02/2025,C,TPBI,South,BLK,£822.42,0.00
BRD-2025M12-030848,POL-4786404,12/06/2025,26/06/2025,C,TPPD,Midlands,AHS,£1439.70,-
BRD-2025M12-030849,POL-2309476,03/05/2025,03/05/2025,CWP,AD,Scotland,LSA,-,0.00
BRD-2025M12-030850,POL-9286285,29/03/2025,22/04/2025,C,AD,North,FJN,£665.21,0.00
BRD-2025M12-030851,POL-6718221,04/11/2025,10/11/2025,O,TPPD,Midlands,JMW,2281.44,£4030.98
BRD-2025M12-030852,POL-7839878,15/11/2025,01/12/2025,CWP,TPBI,London,HGW,-,0.00
BRD-2025M12-030853,POL-5576181,05/01/2025,15/01/2025,O,AD,South,JFH,£1704.89,£1664.78
BRD-2025M12-030854,POL-8736807,17/12/2025,26/12/2025,O,TPPD,North,JGB,£1510.35,£1383.27
BRD-2025M12-030855,POL-3884368,31-Dec-25,31/12/2025,OPEN,AD,Scotland,LLF,2616.11,1845.70
BRD-2025M12-030856,POL-1218469,21/07/2025,29/07/2025,closed,AD,North,SEA,£2579.25,
BRD-2025M12-030857,POL-7829128,2025-02-08,13/02/2025,C,TPPD,London,KMD,425.13,
BRD-2025M12-030858,POL-7643966,07/08/2025,,C,TH,Midlands,RMD,£594.08,0.00
BRD-2025M12-030859,POL-3823153,22/12/2025,22/12/2025,CWP,TH,South,MWW,0.00,0.00
BRD-2025M12-030860,POL-8268604,27/09/2024,16/10/2024,C,TPPD,Midlands,RET,£14849.56,
BRD-2025M12-030861,POL-8860915,21/08/2025,24/08/2025,C ,TH,North,SJS,£3584.95,0.00
BRD-2025M12-030862,POL-4040794,30/01/2025,03/02/2025,OPEN,AD,North,CPN,£787.23,£393.59
BRD-2025M12-030863,POL-6205114,2025-11-14,18/11/2025,CWP,AD,London,KEE,-,0.00
BRD-2025M12-030864,POL-9566107,15/08/2024,17/08/2024,CWP,TPPD,South,JJF,0.00,
BRD-2025M12-030865,POL-8305484,31-Mar-25,06/04/2025,C,WS,North,DRS,£3104.49,
BRD-2025M12-030866,POL-2455953,2025-09-30,08/10/2025,C,TH,Midlands,WDB,£3289.40,-
BRD-2025M12-030867,POL-1415394,02/06/2025,12/06/2025,C,AD,London,LMG,£5356.35,0.00
BRD-2025M12-030868,POL-8704054,2025-12-06,31/12/2025,CWP,TPPD,South,FFR,,0.00
BRD-2025M12-030869,POL-2633848,14/07/2025,17/07/2025,C,AD,London,BKM,£2643.85,
BRD-2025M12-030870,POL-3028155,27/01/2025,31/01/2025,C,AD,Scotland,HPC,£522.10,
BRD-2025M12-030871,POL-6747897,30/09/2025,08/10/2025,closed,TH,Midlands,KFB,2488.13,-
BRD-2025M12-030872,POL-1331319,06/06/2025,23/06/2025,C,TPPD,Scotland,ATK,£2941.38,
BRD-2025M12-030873,POL-9657642,13/12/2025,24/12/2025,OPEN,TPPD,Scotland,LCE,£1064.41,£1811.08
BRD-2025M12-030874,POL-7782067,05/09/2025,07/09/2025,closed,TH,Midlands,FBJ,£4565.17,-
BRD-2025M12-030875,POL-4773284,21/04/2025,26/04/2025,O,TPPD,South,CES,647.68,£1172.82
BRD-2025M12-030876,POL-2920088,19/10/2024,27/10/2024,C,AD,Midlands,DDE,£1869.47,-
BRD-2025M12-030877,POL-6225942,31/04/2025,16/01/2025,O,TPPD,Midlands,LAW,163.68,£321.43
BRD-2025M12-030878,POL-2806285,2025-08-16,02/09/2025,C,WS,Scotland,RKR,£8598.63,
BRD-2025M12-030879,POL-6969252,06/03/2025,20/03/2025,closed,TH,Midlands,TSJ,4333.75,-
BRD-2025M12-030880,POL-1454222,16/08/2025,03/10/2025,O,TPPD,Midlands,KMN,£382.67,£706.30
BRD-2025M12-030881,POL-2676967,11/04/2025,16/04/2025,C,TH,London,SNN,£1158.73,
BRD-2025M12-030882,POL-1114129,16-Mar-25,21/03/2025,C,AD,London,NTF,1735.57,0.00
BRD-2025M12-030883,POL-8508460,23/06/2025,11/07/2025,CWP,AD,South,TKE,,0.00
BRD-2025M12-030884,POL-2823939,2025-04-27,02/05/2025,C,WS,South,NNP,1319.10,0.00
BRD-2025M12-030885,POL-9293289,26/08/2025,28/08/2025,closed,TPPD,North,BLW,£371.84,
BRD-2025M12-030886,POL-1749871,31/07/2025,18/08/2025,C,TPPD,Scotland,JGE,992.59,
BRD-2025M12-030887,POL-6721056,10/03/2025,10/03/2025,o,TH,South,ATP,1362.45,1533.92
BRD-2025M12-030888,POL-4790784,22/04/2025,28/04/2025,C,AD,London,CBF,£2861.44,-
BRD-2025M12-030889,POL-3499721,30/12/2024,15/01/2025,RO,AD,North,RNE,£1200.13,£1584.15
BRD-2025M12-030890,POL-6676730,23/05/2025,30/05/2025,OPEN,TPPD,London,LGM,£1046.04,£1319.14
BRD-2025M12-030891,POL-4950701,07/12/2025,18/12/2025,C,TPBI,South,AGM,6213.96,
BRD-2025M12-030892,POL-5983769,19/12/2024,08/01/2025,O,FI,South,WKN,£78.15,£704.97
BRD-2025M12-030893,POL-2955722,2024-08-27,01/09/2024,O,FI,Scotland,KMK,50.06,£1255.88
BRD-2025M12-030894,POL-1456186,21/02/2025,15/03/2025,C,AD,North,CBC,6593.99,-
BRD-2025M12-030895,POL-7652068,17/09/2025,22/09/2025,O,AD,South,TJG,229.35,2591.51
BRD-2025M12-030896,POL-9590542,25/11/2025,01/12/2025,O,TH,Scotland,HDJ,6409.70,£5568.33
BRD-2025M12-030897,POL-7197299,08/09/2025,16/09/2025,o,TPPD,London,RLS,6.93,140.90
BRD-2025M12-030898,POL-7610905,2025-09-03,06/10/2025,CWP,AD,London,KMG,-,-
BRD-2025M12-030899,POL-2152831,31/08/2024,05/09/2024,O,TPBI,London,RKT,£636.94,£1333.01
BRD-2025M12-030900,POL-4415032,06/01/2025,05/02/2025,C,AD,South,PHL,£5538.08,0.00
BRD-2025M12-030901,POL-2520846,2024-12-03,06/12/2024,CWP,AD,North,SFL,-,0.00
BRD-2025M12-030902,POL-7615983,15/07/2025,15/07/2025,C,AD,London,NJG,7402.95,0.00
BRD-2025M12-030903,POL-3730061,27/12/2025,31/12/2025,C,FI,Scotland,JAF,£598.34,0.00
BRD-2025M12-030904,POL-7091904,20/07/2024,20/07/2024,O,TPPD,Midlands,MHC,£2900.47,£2165.04
BRD-2025M12-030905,POL-8919212,28/08/2025,03/09/2025,C,AD,North,PAM,£546.19,
BRD-2025M12-030906,POL-2025014,28/10/2025,27/11/2025,O,AD,London,ABD,£141.37,£492.81
BRD-2025M12-030907,POL-5582597,20/02/2025,14/04/2025,C,WS,Midlands,BLJ,1667.32,0.00
BRD-2025M12-030908,POL-9953755,24-Oct-25,05/11/2025,RO,AD,Midlands,KKH,£5004.36,5346.63
BRD-2025M12-030909,POL-7845858,11/10/2025,17/10/2025,C,WS,North,GJH,£3477.40,0.00
BRD-2025M12-030910,POL-7443033,07/07/2025,13/07/2025,o,TPBI,South,LCC,£429.12,246.06
BRD-2025M12-030911,POL-5308030,11/05/2025,17/05/2025,OPEN,TPPD,Scotland,JRA,£700.73,2681.12
BRD-2025M12-030912,POL-3819133,20/07/2025,21/07/2025,C ,TPPD,South,BPR,6145.29,-
BRD-2025M12-030913,POL-8828569,25-Nov-24,18/12/2024,C,AD,Midlands,ETR,1700.82,
BRD-2025M12-030914,POL-6691603,08/03/2025,17/03/2025,CWP,TPPD,Midlands,ANM,-,
BRD-2025M12-030915,POL-8599043,03/02/2025,10/03/2025,O,TPPD,Midlands,AKP,£1777.09,£852.88
BRD-2025M12-030916,POL-2434741,29/03/2025,01/05/2025,C ,TH,North,TPN,£8469.30,
BRD-2025M12-030917,POL-8895333,2025-08-06,13/08/2025,CWP,AD,Midlands,MHK,,0.00
BRD-2025M12-030918,POL-7604983,17/11/2025,25/11/2025,O,TPPD,North,KKE,516.87,3136.21
BRD-2025M12-030919,POL-8904515,12/09/2025,06/10/2025,O,TH,London,KCL,£346.90,£315.24
BRD-2025M12-030920,POL-3282079,10/10/2025,15/10/2025,O,TH,London,JFG,£757.65,£1439.68
BRD-2025M12-030920,POL-3282079,10/10/2025,15/10/2025,O,TH,London,JFG,£757.65,£1439.68
BRD-2025M12-030921,POL-8568184,15/12/2024,25/12/2024,C,AD,London,KFW,352.51,-
BRD-2025M12-030922,POL-9717256,19/10/2024,22/10/2024,C,WS,South,JCL,£451.35,-
BRD-2025M12-030923,POL-8850165,2025-07-10,24/07/2025,C,FI,London,JHH,1086.21,-
BRD-2025M12-030924,POL-8419521,07/12/2024,07/12/2024,CWP,TPPD,London,KCG,-,
BRD-2025M12-030925,POL-7743093,01/09/2025,04/09/2025,RO,AD,North,HPC,126.93,974.04
BRD-2025M12-030926,POL-6084484,24/06/2025,13/07/2025,closed,TPBI,London,FHN,1740.59,-
BRD-2025M12-030927,POL-4774692,09/02/2025,26/02/2025,RO,AD,South,SJW,(1146.21),
BRD-2025M12-030928,POL-4612233,26/06/2025,02/07/2025,O,TPPD,Midlands,BCT,£817.70,£1451.76
BRD-2025M12-030929,POL-7508004,02/11/2025,05/12/2025,OPEN,WS,Midlands,DTT,2420.20,2480.60
BRD-2025M12-030930,POL-6600647,03/11/2025,06/11/2025,o,TPPD,South,MGJ,£773.49,£3078.35
BRD-2025M12-030931,POL-5467017,23/05/2025,02/06/2025,C,TPPD,Scotland,PCM,£4363.25,0.00
BRD-2025M12-030932,POL-6107784,2024-11-05,07/11/2024,C,TPBI,North,NMA,2360.31,
BRD-2025M12-030933,POL-4896648,2025-05-21,28/05/2025,OPEN,AD,North,CSR,£2126.18,2201.87
BRD-2025M12-030934,POL-8270321,30/05/2025,01/06/2025,C,AD,London,GPL,13173.25,0.00
BRD-2025M12-030935,POL-5637699,18/08/2025,18/08/2025,C,TH,North,DDK,2372.37,
BRD-2025M12-030936,POL-3082017,04/11/2025,07/11/2025,O,AD,London,JDW,£2692.20,£2819.61
BRD-2025M12-030937,POL-5493070,2025-06-17,24/06/2025,C,TPPD,London,KGK,723.47,0.00
BRD-2025M12-030938,POL-5714355,10/11/2025,11/11/2025,O,AD,London,TDM,£357.33,£446.88
BRD-2025M12-030939,POL-1489568,2025-03-18,11/04/2025,C,TH,London,EPW,1116.10,-
BRD-2025M12-030940,POL-1513840,25/08/2025,10/09/2025,o,TPBI,North,NND,266.91,5050.19
